index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,SPREAD
2,653fe3cf521c1c29820ec0c5,2023-10-30T17:11:43.611000Z,JeffEmmett#7202,eenti,for jumping to last weeks' QF project call and chat through what's happening,5,,8,,,,False,False,False,nuggan,enti,makkiyzy,4.33333333333333,3.0
33,653fe553521c1c29820ed12f,2023-10-30T17:18:11.505000Z,gideonro#0,Tamarandom#9361,"for setting such a good example by really taking the time off that you planned. We can forigve you the once in a while check-in on a urgent topipc. But you, as usual, lead by example.",8,,5,,,,False,False,False,nuggan,enti,acidlazzer,4.33333333333333,3.0
68,6564cd60610ffa10d156c2f4,2023-11-27T17:09:52.286000Z,gideonro#0,ygg_anderson#4998,For gracefully easing back into providing leadership at TEC after a well deserved vacation and also beating covid.,8,,5,,,,False,False,False,nuggan,enti,acidlazzer,4.33333333333333,3.0
38,65525a01443cfd86f78c0b5a,2023-11-13T17:16:49.196000Z,gideonro#0,natesuits#4789,for taking some much needed time with his family!  We are glad to have you back though!,8,,5,,,,False,False,False,nuggan,enti,acidlazzer,4.33333333333333,3.0
47,65525ad4443cfd86f78c1240,2023-11-13T17:20:20.788000Z,JHennyArt#2106,natesuits#4789,for having his first showcase for his art!,5,,8,,,,False,False,False,divine_comedian,enti,makkiyzy,4.33333333333333,3.0
61,6564cd0a610ffa10d156b853,2023-11-27T17:08:26.484000Z,gideonro#0,eenti,for coming back!,8,,5,,,,False,False,False,nuggan,enti,acidlazzer,4.33333333333333,3.0
86,6564ce18610ffa10d156faf5,2023-11-27T17:12:56.934000Z,bear100#9085,gideonro#0,for being willing to step up and nominate themselves for the role of TEC Guardian and the responsibilities it has for the future of this commons.,5,,8,,,,False,False,False,divine_comedian,enti,acidlazzer,4.33333333333333,3.0
55,65525b5b443cfd86f78c15c5,2023-11-13T17:22:35.080000Z,gideonro#0,bear100#9085,for taking a well deserved vacation and for coming back to action,8,,5,,,,False,False,False,nuggan,enti,acidlazzer,4.33333333333333,3.0
42,65525a5e443cfd86f78c0e6b,2023-11-13T17:18:22.485000Z,bear100#9085,natesuits#4789,for helping with the migration to Arbitrum for TEGR3!,8,,5,,,,False,False,False,divine_comedian,enti,acidlazzer,4.33333333333333,3.0
17,653fe49e521c1c29820ec77d,2023-10-30T17:15:10.397000Z,gideonro#0,eenti,for checking his phone even when in vacation!!,5,,3,,,,False,False,False,nuggan,enti,acidlazzer,2.66666666666667,2.0
65,6564cd24610ffa10d156bb5f,2023-11-27T17:08:52.737000Z,gideonro#0,eenti,for holding all grants round related stuff while I was at Devconnect,5,,3,,,,False,False,False,nuggan,enti,acidlazzer,2.66666666666667,2.0
94,6564ce6d610ffa10d157052d,2023-11-27T17:14:21.023000Z,Tamarandom#9361,bear100#9085,for all the feedback given to the different Fiduciary docs going around. Much appreciated!,8,8.0,8,,,,False,False,False,divine_comedian,bear100,makkiyzy,8.0,0.0
22,653fe4d3521c1c29820ecac0,2023-10-30T17:16:03.909000Z,JeffEmmett#7202,Tamarandom#9361,"for maintaining the Bonding Curve Research Group and opening up public education with luminaries such as Mark Richardson, of Bancor and Carbon.",21,,21,,,,False,False,False,nuggan,enti,makkiyzy,14.0,0.0
1,653fe39e521c1c29820ebfc3,2023-10-30T17:10:54.358000Z,"sem(🌸,🐝)#0161",ygg_anderson#4998,For lead very thorough advise process across many aspects of the OP migration in the TECAN call.,13,,13,,,,False,False,False,nuggan,enti,makkiyzy,8.66666666666667,0.0
93,6564ce6d610ffa10d157052c,2023-11-27T17:14:21.023000Z,gideonro#0,bear100#9085,for all the feedback given to the different Fiduciary docs going around. Much appreciated!,5,,5,,,,False,False,False,nuggan,enti,acidlazzer,3.33333333333333,0.0
12,653fe46e521c1c29820ec508,2023-10-30T17:14:22.322000Z,bear100#9085,eenti,and Vasily (can't find his handle) for attending and/or helping coordinate the first TE Grants Program Advisory Meeting!! Lot's of really good feedback. I'm really happy with the discussion we had,8,,8,,,,False,False,False,divine_comedian,enti,acidlazzer,5.33333333333333,0.0
62,6564cd20610ffa10d156b9be,2023-11-27T17:08:48.595000Z,karmaticacid#1218,ygg_anderson#4998,For being a QF ninja and giving me really good insights on the direction of TQF!,8,8.0,8,,,,False,False,False,nuggan,bear100,makkiyzy,8.0,0.0
4,653fe3cf521c1c29820ec0c8,2023-10-30T17:11:43.612000Z,0xBlockBoy  🏴#8972,eenti,for jumping to last weeks' QF project call and chat through what's happening,5,,5,,,,False,False,False,nuggan,enti,makkiyzy,3.33333333333333,0.0
104,6564cf14610ffa10d1571853,2023-11-27T17:17:08.798000Z,🐙 octopus#5508,eenti,for continuing the work on TQF,8,8.0,8,,,,False,False,False,divine_comedian,bear100,makkiyzy,8.0,0.0
