,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,MAX SCORE,DUPLICATION AGREED,ORIGINAL MSG
47,700,621f79e243b89009366c8fbd,2021-09-17T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for the amazing push on the dashboard which is starting to come out (and we’re all eager to try it out),0,621f79e243b89009366c8ce9,621f79e243b89009366c8f5b,0,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,8.75,89.0,False,for the amazing push on the dashboard which is starting to come out (and we’re all eager to try it out)
48,983,621f79e243b89009366c9130,2021-09-22T22:00:00.000Z,kristofer#1475,divine_comedian#5493,for organizing the reward system work and PMing,0,0,621f79e243b89009366c92f3,0,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,19.98,89.0,False,for organizing the reward system work and PMing
49,1173,621f79e243b89009366c91ee,2021-09-23T22:00:00.000Z,kristofer#1475,iviangita#3204,for leading the Reward System initiative,621f79e243b89009366c9193,0,621f79e243b89009366c92f3,621f79e243b89009366c9130,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,5.2,89.0,False,for leading the Reward System initiative
51,554,621f79e243b89009366c8f14,2021-09-12T22:00:00.000Z,kristofer#1475,liviade#1387,for the incredible quality he is bringing to the reward system proposal,0,0,621f79e243b89009366c92f3,0,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,16.73,89.0,False,for the incredible quality he is bringing to the reward system proposal
52,194,621f79e243b89009366c8d9e,2021-09-02T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for helping Chuy get ready for Params September,0,0,621f79e243b89009366c8d01,0,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,11.47,89.0,False,for helping Chuy get ready for Params September
53,1223,621f79e243b89009366c9220,2021-09-23T22:00:00.000Z,kristofer#1475,iviangita#3204,for organizing the Reward System construction,621f79e243b89009366c9193,621f79e243b89009366c91ee,621f79e243b89009366c92f3,621f79e243b89009366c9130,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,4.52,89.0,False,for organizing the Reward System construction
54,175,621f79e243b89009366c8d8b,2021-09-02T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for their work in Params,621f79e243b89009366c8d75,621f79e243b89009366c8d75,621f79e243b89009366c8d01,0,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,10.88,89.0,False,for their work in Params
55,890,621f79e243b89009366c907b,2021-09-18T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for holding up the fort in Params 🙌🏻,0,0,621f79e243b89009366c8ff1,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,10.22,89.0,False,for holding up the fort in Params 🙌🏻
56,889,621f79e243b89009366c907a,2021-09-18T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for holding up the fort in Params 🙌🏻,621f79e243b89009366c9006,0,621f79e243b89009366c8fbf,0,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,6.75,89.0,False,for holding up the fort in Params 🙌🏻
57,153,621f79e243b89009366c8d75,2021-09-02T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for all their work in Params,0,0,621f79e243b89009366c8d01,0,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,12.22,89.0,False,for all their work in Params
58,1233,621f79e243b89009366c922a,2021-09-23T22:00:00.000Z,fabiomendes#4802,iviangita#3204,for development progress on the CCD,0,621f79e243b89009366c8ce9,621f79e243b89009366c901d,0,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,6.75,89.0,False,for development progress on the CCD
59,618,621f79e243b89009366c8f5e,2021-09-15T22:00:00.000Z,Nuggan#5183,divine_comedian#5493,for their work on the CCD dashboard,621f79e243b89009366c9138,0,0,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,28.77,89.0,False,for their work on the CCD dashboard
63,374,621f79e243b89009366c8e52,2021-09-09T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for their work in Params 🦾,621f79e243b89009366c8e33,621f79e243b89009366c8e33,621f79e243b89009366c8e33,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,16.25,89.0,False,for their work in Params 🦾
65,1423,621f79e243b89009366c92f7,2021-09-29T22:00:00.000Z,fabiomendes#4802,divine_comedian#5493,for their magic on the CCD,0,621f79e243b89009366c8ce9,0,0,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,28.77,89.0,False,for their magic on the CCD
66,1060,621f79e243b89009366c917d,2021-09-23T22:00:00.000Z,fabiomendes#4802,iviangita#3204,for their work in the Params WG,0,621f79e243b89009366c8d73,0,0,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,26.38,89.0,False,for their work in the Params WG
67,342,621f79e243b89009366c8e32,2021-09-09T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for their work in the Params WG 🤖,0,621f79e243b89009366c8d75,0,0,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,28.82,89.0,False,for their work in the Params WG 🤖
68,371,621f79e243b89009366c8e4f,2021-09-09T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for their work in Params 🦾,0,621f79e243b89009366c8d73,621f79e243b89009366c8d73,0,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,8.35,89.0,False,for their work in Params 🦾
69,373,621f79e243b89009366c8e51,2021-09-09T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for their work in Params 🦾,621f79e243b89009366c8e32,621f79e243b89009366c8d75,621f79e243b89009366c8e32,0,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,7.68,89.0,False,for their work in Params 🦾
70,430,621f79e243b89009366c8e8a,2021-09-09T22:00:00.000Z,liviade#1387,Mount Manu#3530,for her valuable leadership in Soft Gov 🧙🏻‍♂️,621f79e243b89009366c91ba,0,0,0,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,24.27,89.0,False,for her valuable leadership in Soft Gov 🧙🏻‍♂️
71,738,621f79e243b89009366c8fe3,2021-09-17T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for their work in the Commons Configuration Dashboard 🇧🇷 🥷🏻,0,621f79e243b89009366c8ce9,621f79e243b89009366c8f5b,0,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,5.5,89.0,False,for their work in the Commons Configuration Dashboard 🇧🇷 🥷🏻
72,340,621f79e243b89009366c8e30,2021-09-09T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for their work in the Params WG 🤖,0,621f79e243b89009366c8d73,621f79e243b89009366c8d73,0,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,11.6,89.0,False,for their work in the Params WG 🤖
73,778,621f79e243b89009366c900b,2021-09-17T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,"for their work in the Params WG designing, developing, and testing the CCD 🤖",0,621f79e243b89009366c8ce9,621f79e243b89009366c8f5b,0,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,8.75,89.0,False,"for their work in the Params WG designing, developing, and testing the CCD 🤖"
74,1088,621f79e243b89009366c9199,2021-09-23T22:00:00.000Z,fabiomendes#4802,iviangita#3204,for pushing the dashboard for us,0,621f79e243b89009366c8ce9,621f79e243b89009366c901d,0,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,6.75,89.0,False,for pushing the dashboard for us
75,1082,621f79e243b89009366c9193,2021-09-23T22:00:00.000Z,kristofer#1475,iviangita#3204,for all their work in integrating the reward and the praise and the SourceCred,0,0,621f79e243b89009366c92f3,621f79e243b89009366c9130,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,18.08,89.0,False,for all their work in integrating the reward and the praise and the SourceCred
80,382,621f79e243b89009366c8e5a,2021-09-09T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,Mount Manu#3530,for making the CCD beautiful 🦄,621f79e243b89009366c8d21,0,0,621f79e243b89009366c8d12,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,24.68,89.0,False,for making the CCD beautiful 🦄
81,1163,621f79e243b89009366c91e4,2021-09-23T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,iviangita#3204,for incorporating the CCD’s user testing feedback into the actual tool,0,0,621f79e243b89009366c914f,0,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,13.22,89.0,False,for incorporating the CCD’s user testing feedback into the actual tool
82,752,621f79e243b89009366c8ff1,2021-09-17T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for his work in Params 👨🏻‍💻,621f79e243b89009366c917a,0,0,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,41.38,89.0,False,for his work in Params 👨🏻‍💻
84,417,621f79e243b89009366c8e7d,2021-09-09T22:00:00.000Z,kristofer#1475,Mount Manu#3530,for the Rewards System discussion 👁‍🗨,0,621f79e243b89009366c8e1b,621f79e243b89009366c92f3,621f79e243b89009366c8e9a,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,6.13,89.0,False,for the Rewards System discussion 👁‍🗨
85,1071,621f79e243b89009366c9188,2021-09-23T22:00:00.000Z,Juankbell#7458,iviangita#3204,for all the Gravity work,621f79e243b89009366c9146,621f79e243b89009366c8d91,0,0,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,9.05,89.0,False,for all the Gravity work
87,1212,621f79e243b89009366c9215,2021-09-23T22:00:00.000Z,Juankbell#7458,iviangita#3204,for the awesome Graviton training,621f79e243b89009366c9146,621f79e243b89009366c8da3,0,0,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,9.25,89.0,False,for the awesome Graviton training
88,832,621f79e243b89009366c9041,2021-09-18T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for reviewing the CCD and for his insights on how to make it better 🧠,0,0,621f79e243b89009366c8fbf,0,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,10.72,89.0,False,for reviewing the CCD and for his insights on how to make it better 🧠
89,833,621f79e243b89009366c9042,2021-09-18T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,Mount Manu#3530,"for supporting the CCD and, more than that, making it possible in the first place 🏆",0,0,621f79e243b89009366c9008,621f79e243b89009366c9008,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,8.1,89.0,False,"for supporting the CCD and, more than that, making it possible in the first place 🏆"
90,1213,621f79e243b89009366c9216,2021-09-23T22:00:00.000Z,Juankbell#7458,iviangita#3204,for all the work that they’re doing around Gravity training,621f79e243b89009366c9146,621f79e243b89009366c8da3,0,0,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,7.25,89.0,False,for all the work that they’re doing around Gravity training
91,1091,621f79e243b89009366c919c,2021-09-23T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,iviangita#3204,for pushing the dashboard for us,621f79e243b89009366c8d21,0,621f79e243b89009366c914f,621f79e243b89009366c9008,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,5.7,89.0,False,for pushing the dashboard for us
92,357,621f79e243b89009366c8e41,2021-09-09T22:00:00.000Z,kristofer#1475,Mount Manu#3530,for jumping in on the reward system 🧙🏻‍♂️,621f79e243b89009366c8e9a,621f79e243b89009366c8e1b,621f79e243b89009366c92f3,621f79e243b89009366c8e9a,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,3.73,89.0,False,for jumping in on the reward system 🧙🏻‍♂️
94,1043,621f79e243b89009366c916c,2021-09-23T22:00:00.000Z,kristofer#1475,iviangita#3204,for the amazing work with the Reward System,621f79e243b89009366c9193,621f79e243b89009366c9193,621f79e243b89009366c92f3,621f79e243b89009366c9130,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,4.58,89.0,False,for the amazing work with the Reward System
95,1129,621f79e243b89009366c91c2,2021-09-23T22:00:00.000Z,kristofer#1475,iviangita#3204,for being exceptional to work with and for doing incredible progress in the Reward System front,0,621f79e243b89009366c9193,621f79e243b89009366c92f3,621f79e243b89009366c9130,innov8tor3#3988,enti#1546,Parrachia#0450,divine_comedian#5493,6.45,89.0,False,for being exceptional to work with and for doing incredible progress in the Reward System front
96,78,621f79e243b89009366c8d1f,2021-09-02T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for the excellent job on the narratives making the dashboard more concise,0,0,621f79e243b89009366c8cf5,0,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,9.97,89.0,False,for the excellent job on the narratives making the dashboard more concise
97,1127,621f79e243b89009366c91c0,2021-09-23T22:00:00.000Z,Juankbell#7458,iviangita#3204,for the amazing session of the Graviton training,621f79e243b89009366c9146,0,0,0,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,8.72,89.0,False,for the amazing session of the Graviton training
99,1073,621f79e243b89009366c918a,2021-09-23T22:00:00.000Z,Juankbell#7458,iviangita#3204,for starting the Graviton training,621f79e243b89009366c9146,621f79e243b89009366c8da3,0,0,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,8.0,89.0,False,for starting the Graviton training
100,1098,621f79e243b89009366c91a3,2021-09-23T22:00:00.000Z,Nuggan#5183,iviangita#3204,for their work in Params,621f79e243b89009366c8e33,0,621f79e243b89009366c917a,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,8.93,89.0,False,for their work in Params
101,1045,621f79e243b89009366c916e,2021-09-23T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for their work with the CCD,621f79e243b89009366c9148,621f79e243b89009366c9163,621f79e243b89009366c9148,0,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,8.0,89.0,False,for their work with the CCD
102,401,621f79e243b89009366c8e6d,2021-09-09T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,Mount Manu#3530,for making sure all the CCD pieces come together correctly 👨🏻‍🏫,621f79e243b89009366c8d21,0,621f79e243b89009366c8e5a,621f79e243b89009366c8d12,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,5.4,89.0,False,for making sure all the CCD pieces come together correctly 👨🏻‍🏫
103,1040,621f79e243b89009366c9169,2021-09-23T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,iviangita#3204,for pushing it hard with the CCD,621f79e243b89009366c914f,0,621f79e243b89009366c914f,621f79e243b89009366c9008,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,5.8,89.0,False,for pushing it hard with the CCD
104,1067,621f79e243b89009366c9184,2021-09-23T22:00:00.000Z,santigs#9769,iviangita#3204,"for carrying legal, which is one of the WGs that sometimes get overshadowed",0,621f79e243b89009366c8d85,0,621f79e243b89009366c8d85,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Sha#6179,24.9,89.0,False,"for carrying legal, which is one of the WGs that sometimes get overshadowed"
105,1236,621f79e243b89009366c922d,2021-09-23T22:00:00.000Z,Juankbell#7458,iviangita#3204,for the Graviton course,621f79e243b89009366c9146,621f79e243b89009366c8da3,621f79e243b89009366c903c,0,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,6.2,89.0,False,for the Graviton course
106,177,621f79e243b89009366c8d8d,2021-09-02T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,Mount Manu#3530,for their work in Params,621f79e243b89009366c9180,0,0,0,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,27.82,89.0,False,for their work in Params
107,1052,621f79e243b89009366c9175,2021-09-23T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,iviangita#3204,for their work with the CCD,621f79e243b89009366c8d21,621f79e243b89009366c9169,621f79e243b89009366c914f,621f79e243b89009366c9008,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,4.65,89.0,False,for their work with the CCD
109,791,621f79e243b89009366c9018,2021-09-17T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for their work in Params which makes the TEC's mission possible 🥲,621f79e243b89009366c8fc9,0,621f79e243b89009366c8fbf,0,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,8.32,89.0,False,for their work in Params which makes the TEC's mission possible 🥲
110,859,621f79e243b89009366c905c,2021-09-18T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for all the back end work he’s been doing for the CCD 🤖,621f79e243b89009366c9138,0,621f79e243b89009366c8f5e,0,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,18.5,89.0,False,for all the back end work he’s been doing for the CCD 🤖
112,1034,621f79e243b89009366c9163,2021-09-23T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for pushing it hard with the CCD,621f79e243b89009366c9148,0,621f79e243b89009366c9148,0,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,9.8,89.0,False,for pushing it hard with the CCD
113,1083,621f79e243b89009366c9194,2021-09-23T22:00:00.000Z,Juankbell#7458,iviangita#3204,for leading the first Graviton training session,621f79e243b89009366c9146,0,0,0,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,9.47,89.0,False,for leading the first Graviton training session
114,1033,621f79e243b89009366c9162,2021-09-23T22:00:00.000Z,Juankbell#7458,iviangita#3204,for starting the Graviton training,621f79e243b89009366c9146,621f79e243b89009366c8da3,0,0,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,8.0,89.0,False,for starting the Graviton training
117,1014,621f79e243b89009366c914f,2021-09-23T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,iviangita#3204,for pushing the Commons Configuration Dashboard forward,0,0,0,621f79e243b89009366c9008,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,27.63,89.0,False,for pushing the Commons Configuration Dashboard forward
