index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,SPREAD
545,621f79e143b89009366c8715,2021-07-30T22:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for their work building the Commons Configuration Dashboard,13.0,8.0,144.0,621f79e143b89009366c8688,,621f79e143b89009366c8688,False,False,False,AmwFund#0979,bends#3537,calazki#3961,7.9,136.0
546,621f79e143b89009366c8716,2021-07-30T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for their work building the Commons Configuration Dashboard,89.0,144.0,8.0,,,621f79e143b89009366c8689,False,False,False,Usua◎ Silver#2618,Vyvy-vi#5040,calazki#3961,77.93,136.0
175,621f79e143b89009366c8520,2021-07-15T22:00:00.000Z,ygg_anderson#4998,iviangita#3204,for the insane amount of work they did with the praise analysis and Impact Hours,8.0,144.0,34.0,,,,False,False,False,osycross(🦎🦎)#5943,bends#3537,divine_comedian#5493,62.0,136.0
548,621f79e143b89009366c8718,2021-07-30T22:00:00.000Z,markop#2007,Mount Manu#3530,for their work building the Commons Configuration Dashboard,144.0,8.0,55.0,,621f79e143b89009366c865e,621f79e143b89009366c865e,False,False,False,Usua◎ Silver#2618,liviade#1387,calazki#3961,50.1,136.0
594,621f79e143b89009366c8746,2021-07-30T22:00:00.000Z,Alp#3768,Mount Manu#3530,"for diving deep into the TEC, devoting several hours of study over this past week to read Shermin's Medium article, research on Disputable Voting, watching our presentations at ETHCC, and turning that into insight as to how we can grow as a community",144.0,34.0,8.0,,,,False,False,False,Usua◎ Silver#2618,bends#3537,Mettodo#7010,62.0,136.0
199,621f79e143b89009366c8538,2021-07-15T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for all their work on Params and for their forum posts,144.0,8.0,89.0,,,621f79e143b89009366c8530,False,False,False,Usua◎ Silver#2618,liviade#1387,shawn#7046,53.63,136.0
177,621f79e143b89009366c8522,2021-07-15T22:00:00.000Z,🐙 octopus#5508,iviangita#3204,for the insane amount of work they did with the praise analysis and Impact Hours,144.0,34.0,8.0,,,,False,False,False,Tamarandom#9361,liviade#1387,Mettodo#7010,62.0,136.0
506,621f79e143b89009366c86ee,2021-07-30T22:00:00.000Z,natesuits#4789,iviangita#3204,for parameters content in the forum,144.0,8.0,55.0,,,621f79e143b89009366c86d1,False,False,False,Usua◎ Silver#2618,tigeroid#2951,shawn#7046,52.5,136.0
382,621f79e143b89009366c860c,2021-07-25T22:00:00.000Z,Nuggan#5183,Griff 🔥AFK till Sept 15🔥#8888,for helping me write and rewrite the forum post on the power of defaults: https://forum.tecommons.org/t/the-power-of-defaults-in-the-commons-configuration-dashboard/511/2,144.0,8.0,89.0,,,,False,False,False,Usua◎ Silver#2618,liviade#1387,shawn#7046,80.33,136.0
204,621f79e143b89009366c853d,2021-07-15T22:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for staying extra late to work on the praise distribution,13.0,8.0,144.0,621f79e143b89009366c84d0,,621f79e143b89009366c84d0,False,False,False,AmwFund#0979,bends#3537,calazki#3961,7.9,136.0
380,621f79e143b89009366c860a,2021-07-25T22:00:00.000Z,divine_comedian#5493,Griff 🔥AFK till Sept 15🔥#8888,for helping me write and rewrite the forum post on the power of defaults: https://forum.tecommons.org/t/the-power-of-defaults-in-the-commons-configuration-dashboard/511/2,144.0,8.0,13.0,,,,False,False,False,Usua◎ Silver#2618,Vyvy-vi#5040,calazki#3961,55.0,136.0
220,621f79e143b89009366c854d,2021-07-15T22:00:00.000Z,liviade#1387,Mount Manu#3530,for helping Zer8 around,144.0,8.0,8.0,,,,False,False,False,Usua◎ Silver#2618,tigeroid#2951,divine_comedian#5493,53.33,136.0
379,621f79e143b89009366c8609,2021-07-25T22:00:00.000Z,markop#2007,Griff 🔥AFK till Sept 15🔥#8888,for helping me write and rewrite the forum post on the power of defaults: https://forum.tecommons.org/t/the-power-of-defaults-in-the-commons-configuration-dashboard/511/2,144.0,8.0,21.0,,,,False,False,False,Usua◎ Silver#2618,liviade#1387,calazki#3961,57.67,136.0
308,621f79e143b89009366c85b0,2021-07-16T22:00:00.000Z,iviangita#3204,Griff 🔥AFK till Sept 15🔥#8888,for spending the last 48 hours DEEP DIVING into the Praise Audit,8.0,144.0,55.0,,621f79e143b89009366c8473,621f79e143b89009366c8473,False,False,False,Tamarandom#9361,bends#3537,divine_comedian#5493,9.3,136.0
566,621f79e143b89009366c872a,2021-07-30T22:00:00.000Z,mheuer#9922,Mount Manu#3530,"for creating ArborVote, arguably one of the most impactful DAOs currently in development , dealing with deliberation, argument visualization, and collective sensemaking. Truly an honor to be working alongside you.",144.0,34.0,8.0,,,,False,False,False,Usua◎ Silver#2618,bends#3537,Mettodo#7010,62.0,136.0
97,621f79e143b89009366c84d0,2021-07-14T22:00:00.000Z,VitorNunes#0090,Juankbell#7458,for hacking until late hours the final touches of the IH distribution so that we can be ready for launching the hatch! You rock guys,13.0,21.0,144.0,,,,False,False,False,AmwFund#0979,bends#3537,calazki#3961,59.33,131.0
274,621f79e143b89009366c8583,2021-07-15T22:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for being the heroes in finalizing all the details needed for us to hatch,13.0,13.0,144.0,621f79e143b89009366c84d0,,621f79e143b89009366c84d0,False,False,False,AmwFund#0979,bends#3537,calazki#3961,9.57,131.0
104,621f79e143b89009366c84d7,2021-07-14T22:00:00.000Z,VitorNunes#0090,karmaticacid | AFK til Sept 12#1218,for staying up to the wee hours working on the IH distribution so we could Hatch today! 🎉,13.0,21.0,144.0,621f79e143b89009366c84d0,621f79e143b89009366c84d0,621f79e143b89009366c84d0,False,False,False,AmwFund#0979,bends#3537,calazki#3961,5.93,131.0
279,621f79e143b89009366c8588,2021-07-15T22:00:00.000Z,🐙 octopus#5508,akrtws (TE Academy)#4246,for the formal mathematical proof that the Schur-Ostrowski criterion can be applied to Quadratic Funding,144.0,13.0,13.0,,,,False,False,False,Tamarandom#9361,liviade#1387,Mettodo#7010,56.67,131.0
368,621f79e143b89009366c85fe,2021-07-23T22:00:00.000Z,acidlazzer#5796,chuygarcia.eth#6692,"for the fantastic job they've been doing at comms this week! we could've never achieved such a great ethcc week without you watching our backs! DOUBLE PRAISE, seriously ❤️",144.0,13.0,21.0,,,,False,False,False,Usua◎ Silver#2618,liviade#1387,calazki#3961,59.33,131.0
69,621f79e143b89009366c84b4,2021-07-13T22:00:00.000Z,jukren#8803,liviade#1387,"for all the care they've put in the Paris preparation making everyone feel so safe, comfy and taken care of 🌹",13.0,34.0,144.0,,,,False,False,False,osycross(🦎🦎)#5943,bends#3537,calazki#3961,63.67,131.0
185,621f79e143b89009366c852a,2021-07-15T22:00:00.000Z,jukren#8803,iviangita#3204,for organizing the Paris trip,13.0,34.0,144.0,621f79e143b89009366c84b4,621f79e143b89009366c84b4,621f79e143b89009366c84b4,False,False,False,osycross(🦎🦎)#5943,bends#3537,calazki#3961,6.37,131.0
426,621f79e143b89009366c868c,2021-07-28T22:00:00.000Z,Nuggan#5183,divine_comedian#5493,for their work building to the commons config dashboard,144.0,13.0,21.0,,,,False,False,False,Usua◎ Silver#2618,liviade#1387,shawn#7046,59.33,131.0
422,621f79e143b89009366c8688,2021-07-28T22:00:00.000Z,VitorNunes#0090,divine_comedian#5493,for their work building to the commons config dashboard,13.0,21.0,144.0,,,,False,False,False,AmwFund#0979,bends#3537,calazki#3961,59.33,131.0
549,621f79e143b89009366c8719,2021-07-30T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for their work building the Commons Configuration Dashboard,144.0,13.0,55.0,,621f79e143b89009366c868c,,False,False,False,Usua◎ Silver#2618,liviade#1387,shawn#7046,66.77,131.0
15,621f79e143b89009366c8473,2021-07-12T22:00:00.000Z,iviangita#3204,Griff 🔥AFK till Sept 15🔥#8888,for working countless hours on auditing Praise,13.0,144.0,55.0,,,,False,False,False,Tamarandom#9361,bends#3537,divine_comedian#5493,70.67,131.0
163,621f79e143b89009366c8514,2021-07-15T22:00:00.000Z,liviade#1387,iviangita#3204,for the long verification hack session for the final IH list,144.0,13.0,55.0,,,,False,False,False,Usua◎ Silver#2618,tigeroid#2951,divine_comedian#5493,70.67,131.0
180,621f79e143b89009366c8525,2021-07-15T22:00:00.000Z,liviade#1387,iviangita#3204,for all the work in Soft Gov and having to deal with the entire intervention proposal process,144.0,13.0,55.0,,,,False,False,False,Usua◎ Silver#2618,tigeroid#2951,divine_comedian#5493,70.67,131.0
9,621f79e143b89009366c846d,2021-07-12T22:00:00.000Z,liviade#1387,Griff 🔥AFK till Sept 15🔥#8888,for hacking on the buckets for Praisemaggeden for 3hours last night... it was fun to hang out 😄,144.0,21.0,21.0,,,,False,False,False,Usua◎ Silver#2618,tigeroid#2951,divine_comedian#5493,62.0,123.0
552,621f79e143b89009366c871c,2021-07-30T22:00:00.000Z,natesuits#4789,Mount Manu#3530,"for being at the DAOist desk all day, wrangling, taking care of people, checking in with Anne Marie",144.0,21.0,55.0,,,,False,False,False,Usua◎ Silver#2618,tigeroid#2951,shawn#7046,73.33,123.0
183,621f79e143b89009366c8528,2021-07-15T22:00:00.000Z,"sem(🌸,🐝)#0161",iviangita#3204,"for the incredible work with the demos, making improvements, managing the tech team and for being such a good teacher across the space and sharing his knowledge",144.0,21.0,55.0,,,,False,False,False,Usua◎ Silver#2618,bends#3537,shawn#7046,73.33,123.0
377,621f79e143b89009366c8607,2021-07-25T22:00:00.000Z,natesuits#4789,Griff 🔥AFK till Sept 15🔥#8888,for helping me write and rewrite the forum post on the power of defaults: https://forum.tecommons.org/t/the-power-of-defaults-in-the-commons-configuration-dashboard/511/2,144.0,21.0,89.0,,,,False,False,False,Usua◎ Silver#2618,tigeroid#2951,shawn#7046,84.67,123.0
547,621f79e143b89009366c8717,2021-07-30T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,Mount Manu#3530,for their work building the Commons Configuration Dashboard,21.0,144.0,34.0,621f79e143b89009366c868a,,,False,False,False,AmwFund#0979,bends#3537,shawn#7046,60.03,123.0
296,621f79e143b89009366c85a3,2021-07-15T22:00:00.000Z,durgadas#9280,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn!,5.0,1.0,89.0,,,,False,False,False,osycross(🦎🦎)#5943,liviade#1387,shawn#7046,31.67,88.0
392,621f79e143b89009366c8664,2021-07-26T22:00:00.000Z,liviade#1387,liviade#1387,for being in the soft gov sync today!,89.0,3.0,1.0,,,,False,False,False,Usua◎ Silver#2618,tigeroid#2951,divine_comedian#5493,31.0,88.0
287,621f79e143b89009366c859a,2021-07-15T22:00:00.000Z,karmaticacid | AFK til Sept 12#1218,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn!,13.0,1.0,89.0,,,,False,False,False,Usua◎ Silver#2618,liviade#1387,shawn#7046,34.33,88.0
283,621f79e143b89009366c8596,2021-07-15T22:00:00.000Z,innov8tor3#3988,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,3.0,8.0,89.0,,,,False,False,False,Tamarandom#9361,tigeroid#2951,shawn#7046,33.33,86.0
146,621f79e143b89009366c8503,2021-07-15T22:00:00.000Z,lEscanore#7764,iviangita#3204,for all of their contributions to comms,89.0,5.0,3.0,,,,False,False,False,Usua◎ Silver#2618,Vyvy-vi#5040,Mettodo#7010,32.33,86.0
174,621f79e143b89009366c851f,2021-07-15T22:00:00.000Z,karmaticacid | AFK til Sept 12#1218,iviangita#3204,for all the work they did with the forum posts and all the dashboard configuration stuff,34.0,5.0,89.0,,,621f79e143b89009366c859a,False,False,False,Usua◎ Silver#2618,liviade#1387,shawn#7046,15.97,84.0
277,621f79e143b89009366c8586,2021-07-15T22:00:00.000Z,akrtws (TE Academy)#4246,iviangita#3204,for being with us since the beginning although she has been in the background as of late. We appreciate your silent hustle,5.0,89.0,13.0,,,,False,False,False,Tamarandom#9361,Vyvy-vi#5040,Mettodo#7010,35.67,84.0
439,621f79e143b89009366c8699,2021-07-28T22:00:00.000Z,karmaticacid | AFK til Sept 12#1218,liviade#1387,for holding the grounds while most of us were away,89.0,5.0,55.0,,,621f79e143b89009366c8677,False,False,False,Usua◎ Silver#2618,liviade#1387,shawn#7046,33.17,84.0
468,621f79e143b89009366c86c8,2021-07-29T22:00:00.000Z,natesuits#4789,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,8.0,5.0,89.0,,,,False,False,False,Usua◎ Silver#2618,tigeroid#2951,shawn#7046,34.0,84.0
378,621f79e143b89009366c8608,2021-07-25T22:00:00.000Z,gruad#1079,Griff 🔥AFK till Sept 15🔥#8888,for helping me write and rewrite the forum post on the power of defaults: https://forum.tecommons.org/t/the-power-of-defaults-in-the-commons-configuration-dashboard/511/2,5.0,5.0,89.0,,,,False,False,False,Tamarandom#9361,liviade#1387,shawn#7046,33.0,84.0
201,621f79e143b89009366c853a,2021-07-15T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,Mount Manu#3530,for all their work on Params and for their forum posts,13.0,5.0,89.0,,,621f79e143b89009366c84f4,False,False,False,AmwFund#0979,bends#3537,shawn#7046,8.97,84.0
443,621f79e143b89009366c869d,2021-07-28T22:00:00.000Z,Pat ✨#3662,liviade#1387,for making progress on the awesome proposal inverter!,89.0,5.0,8.0,,,,False,False,False,Usua◎ Silver#2618,liviade#1387,Mettodo#7010,34.0,84.0
447,621f79e143b89009366c86a1,2021-07-28T22:00:00.000Z,liviade#1387,Zeptimus#3359,"for all the effort on the decision process, question our own systems will make them more robust💪",89.0,13.0,5.0,,621f79e143b89009366c84f9,,False,False,False,Usua◎ Silver#2618,tigeroid#2951,divine_comedian#5493,31.77,84.0
107,621f79e143b89009366c84da,2021-07-14T22:00:00.000Z,karmaticacid | AFK til Sept 12#1218,Suga#8514,for walking me through how to get wxDai!,89.0,5.0,8.0,,,,False,False,False,Usua◎ Silver#2618,liviade#1387,shawn#7046,34.0,84.0
337,621f79e143b89009366c85cd,2021-07-20T22:00:00.000Z,sacha 🐝#8437,chuygarcia.eth#6692,"for his talk on Gardens today at ethcc, you made all of us proud!! <a:jump_bee:766086726778748938>",89.0,5.0,55.0,,,,False,False,False,Usua◎ Silver#2618,liviade#1387,shawn#7046,49.67,84.0
445,621f79e143b89009366c869f,2021-07-28T22:00:00.000Z,mheuer#9922,liviade#1387,for presenting ArborVote to the TEspotlight!,89.0,8.0,5.0,,,,False,False,False,Usua◎ Silver#2618,bends#3537,Mettodo#7010,34.0,84.0
423,621f79e143b89009366c8689,2021-07-28T22:00:00.000Z,divine_comedian#5493,divine_comedian#5493,for their work building to the commons config dashboard,89.0,21.0,8.0,,,,False,False,False,Usua◎ Silver#2618,Vyvy-vi#5040,calazki#3961,39.33,81.0
503,621f79e143b89009366c86eb,2021-07-30T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for parameters content in the forum,34.0,89.0,13.0,,,621f79e143b89009366c86d2,False,False,False,Usua◎ Silver#2618,Vyvy-vi#5040,calazki#3961,41.43,76.0
381,621f79e143b89009366c860b,2021-07-25T22:00:00.000Z,"sem(🌸,🐝)#0161",Griff 🔥AFK till Sept 15🔥#8888,for helping me write and rewrite the forum post on the power of defaults: https://forum.tecommons.org/t/the-power-of-defaults-in-the-commons-configuration-dashboard/511/2,89.0,13.0,55.0,,,,False,False,False,Usua◎ Silver#2618,bends#3537,shawn#7046,52.33,76.0
261,621f79e143b89009366c8576,2021-07-15T22:00:00.000Z,solsista#5370,Mount Manu#3530,for stewarding this community successfully into the Hatch,13.0,89.0,21.0,,,,False,False,False,osycross(🦎🦎)#5943,bends#3537,calazki#3961,41.0,76.0
330,621f79e143b89009366c85c6,2021-07-19T22:00:00.000Z,barnabé#7926,chuygarcia.eth#6692,for his talk in ethcc 🇫🇷,89.0,21.0,13.0,,,,False,False,False,Usua◎ Silver#2618,tigeroid#2951,calazki#3961,41.0,76.0
478,621f79e143b89009366c86d2,2021-07-30T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for the good forum posts for the parameters,89.0,21.0,13.0,,,,False,False,False,Usua◎ Silver#2618,Vyvy-vi#5040,calazki#3961,41.0,76.0
486,621f79e143b89009366c86da,2021-07-30T22:00:00.000Z,natesuits#4789,iviangita#3204,for risking their lives to come to EthCC in Paris,89.0,13.0,55.0,,,,False,False,False,Usua◎ Silver#2618,tigeroid#2951,shawn#7046,52.33,76.0
131,621f79e143b89009366c84f4,2021-07-15T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,iviangita#3204,"for opening the champagne, for being an amazing leader who Juan admires a lot, for the work he’s been doing for years, for being a great leader, for being a great man and leading params",55.0,21.0,89.0,,,,False,False,False,AmwFund#0979,bends#3537,shawn#7046,55.0,68.0
370,621f79e143b89009366c8600,2021-07-24T22:00:00.000Z,natesuits#4789,anna-marie#8824,"for his heart-full care of TEC members esp. newer or potential members, and for manning the TEC stand at the DAOist ALL DAY!",34.0,21.0,89.0,,,,False,False,False,Usua◎ Silver#2618,tigeroid#2951,shawn#7046,48.0,68.0
155,621f79e143b89009366c850c,2021-07-15T22:00:00.000Z,"sem(🌸,🐝)#0161",iviangita#3204,for his leadership of the Commons Swarm,89.0,21.0,34.0,,,,False,False,False,Usua◎ Silver#2618,bends#3537,shawn#7046,48.0,68.0
70,621f79e143b89009366c84b5,2021-07-13T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,liviade#1387,"for all the care they've put in the Paris preparation making everyone feel so safe, comfy and taken care of 🌹",21.0,89.0,89.0,,,,False,False,False,AmwFund#0979,bends#3537,shawn#7046,66.33,68.0
212,621f79e143b89009366c8545,2021-07-15T22:00:00.000Z,Griff 🔥AFK till Sept 15🔥#8888,Mount Manu#3530,"for being an awesome leader, which some have called a \""Doge-loving hippy hacker [that] steals crypto before bad guys can\""",55.0,21.0,89.0,621f79e143b89009366c84f4,,621f79e143b89009366c84f4,False,False,False,AmwFund#0979,bends#3537,shawn#7046,11.8,68.0
419,621f79e143b89009366c8685,2021-07-28T22:00:00.000Z,DanKnobelsdorf#0326,divine_comedian#5493,for speaking at the conferences last week,8.0,0.0,55.0,,,,False,True,False,osycross(🦎🦎)#5943,liviade#1387,calazki#3961,21.0,55.0
540,621f79e143b89009366c8710,2021-07-30T22:00:00.000Z,DanKnobelsdorf#0326,Mount Manu#3530,for speaking at the conferences,13.0,0.0,55.0,,,621f79e143b89009366c8685,False,True,False,osycross(🦎🦎)#5943,liviade#1387,calazki#3961,6.17,55.0
516,621f79e143b89009366c86f8,2021-07-30T22:00:00.000Z,liviade#1387,iviangita#3204,for that night they stayed up listening to music with Chuy,55.0,3.0,1.0,,,,False,False,False,Usua◎ Silver#2618,tigeroid#2951,divine_comedian#5493,19.67,54.0
297,621f79e143b89009366c85a4,2021-07-15T22:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn!,1.0,3.0,55.0,,,,False,False,False,AmwFund#0979,Vyvy-vi#5040,shawn#7046,19.67,54.0
569,621f79e143b89009366c872d,2021-07-30T22:00:00.000Z,anna-marie#8824,iviangita#3204,for coming to the TEC Community Call https://youtu.be/t9fIkVRgWa0,1.0,1.0,55.0,,,,False,False,False,Tamarandom#9361,bends#3537,shawn#7046,19.0,54.0
178,621f79e143b89009366c8523,2021-07-15T22:00:00.000Z,Suga#8514,iviangita#3204,for paying for the hostels and helping the members with the cash aspect of it,55.0,8.0,1.0,,,,False,False,False,Tamarandom#9361,Vyvy-vi#5040,Mettodo#7010,21.33,54.0
109,621f79e143b89009366c84de,2021-07-15T22:00:00.000Z,David (please DYOR...)#4116,iviangita#3204,for doing so well in our Twitter engagement and for all his contributions to TEC Twitter,13.0,1.0,55.0,,,,False,False,False,osycross(🦎🦎)#5943,Vyvy-vi#5040,calazki#3961,23.0,54.0
403,621f79e143b89009366c8675,2021-07-28T22:00:00.000Z,anna-marie#8824,Mount Manu#3530,for devoting 20 minutes to going through our Commons configuration dashboard and providing valuable feedback on how to make it better!,1.0,3.0,55.0,,,,False,False,False,Tamarandom#9361,bends#3537,shawn#7046,19.67,54.0
