"id","date","to user account","to user account id","to eth address","from user account","from user account id","from eth address","reason","source id","source name","score 1","score 2","score 3","score 4","score 5","duplicate id 1","duplicate id 2","duplicate id 3","duplicate id 4","duplicate id 5","dismissed 1","dismissed 2","dismissed 3","dismissed 4","dismissed 5","quantifier 1 username","quantifier 1 eth address","quantifier 2 username","quantifier 2 eth address","quantifier 3 username","quantifier 3 eth address","quantifier 4 username","quantifier 4 eth address","quantifier 5 username","quantifier 5 eth address","avg score"
"637c024e4287630828deff2e","2022-11-21T22:57:18.007Z","enti#1546","6220d93f95a79aa51436be5e","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017","r-x-x#8344","62719c82d6f46f43ffe0ce96","0x1409a9ef3450D5d50aAd004f417436e772FbF8fC","For helping out in credentials, both with locating people, helping out with getting  credentials to a manageable state!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,8,8,8,34,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",14.5
"637c02504287630828deff35","2022-11-21T22:57:20.292Z","liviade#1387","621f79ce95a79aa51435b227","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","r-x-x#8344","62719c82d6f46f43ffe0ce96","0x1409a9ef3450D5d50aAd004f417436e772FbF8fC","For helping out in credentials, both with locating people, helping out with getting  credentials to a manageable state!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,5,8,8,34,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",13.75
"637c02504287630828deff3c","2022-11-21T22:57:20.806Z","innov8tor3#3988","621f79d195a79aa51435b94e","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","r-x-x#8344","62719c82d6f46f43ffe0ce96","0x1409a9ef3450D5d50aAd004f417436e772FbF8fC","For helping out in credentials, both with locating people, helping out with getting  credentials to a manageable state!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,13,8,3,34,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",14.5
"637c02514287630828deff43","2022-11-21T22:57:21.493Z","Vyvy-vi#5040","621f79ce95a79aa51435b207","0x2fA130927814B590623031e846f059df9554FdDe","r-x-x#8344","62719c82d6f46f43ffe0ce96","0x1409a9ef3450D5d50aAd004f417436e772FbF8fC","For helping out in credentials, both with locating people, helping out with getting  credentials to a manageable state!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,13,8,8,34,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",15.75
"637c02534287630828deff4a","2022-11-21T22:57:23.333Z","Juankbell#7458","621f79ce95a79aa51435b20b","0x7d547666209755FB833f9B37EebEa38eBF513Abb","r-x-x#8344","62719c82d6f46f43ffe0ce96","0x1409a9ef3450D5d50aAd004f417436e772FbF8fC","For helping out in credentials, both with locating people, helping out with getting  credentials to a manageable state!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,13,8,8,34,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",15.75
"637c02544287630828deff51","2022-11-21T22:57:24.414Z","bear100#9085","623ccc0771e68891990eb3c6","0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70","r-x-x#8344","62719c82d6f46f43ffe0ce96","0x1409a9ef3450D5d50aAd004f417436e772FbF8fC","For helping out in credentials, both with locating people, helping out with getting  credentials to a manageable state!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,13,8,8,34,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",15.75
"637c02784287630828deff60","2022-11-21T22:58:00.183Z","durgadas#9280","621f79d495a79aa51435c33f","0xfF6d6a7718A234A84f740480Dbb07f6c09cF1cD5","r-x-x#8344","62719c82d6f46f43ffe0ce96","0x1409a9ef3450D5d50aAd004f417436e772FbF8fC","for his wisdom, support, ideas and help in the credentials management process","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,5,8,5,55,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",18.25
"637c02974287630828deff6f","2022-11-21T22:58:31.273Z","natesuits#4789","621f79cf95a79aa51435b2f7","0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1","r-x-x#8344","62719c82d6f46f43ffe0ce96","0x1409a9ef3450D5d50aAd004f417436e772FbF8fC","for his proactivity, helping out with establishing the base standard out of which to manage credentials","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,5,8,8,55,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",19
"637c02e94287630828deff7e","2022-11-21T22:59:53.501Z","Vyvy-vi#5040","621f79ce95a79aa51435b207","0x2fA130927814B590623031e846f059df9554FdDe","r-x-x#8344","62719c82d6f46f43ffe0ce96","0x1409a9ef3450D5d50aAd004f417436e772FbF8fC","for the great help with discord bots and roles management, and naturally keeping best practices","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,13,13,8,55,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",22.25
"637d16a94287630828deff8d","2022-11-22T18:36:25.135Z","r-x-x#8344","62719c82d6f46f43ffe0ce96","0x1409a9ef3450D5d50aAd004f417436e772FbF8fC","Tamarandom#9361","621f79ce95a79aa51435b225","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","for thinking deeply about how to reorganize our Discord to be easier to navigate and beign more aligned to the direction of the org transformation. You've put so much effort into this and it shows.","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,8,21,13,89,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",32.75
"637d43f54287630828deff9c","2022-11-22T21:49:41.916Z","liviade#1387","621f79ce95a79aa51435b227","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","GideonRo#3175","621f79d595a79aa51435c5ff","0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53","for her dedication, passion, and commitment to the TEC mission and all her hard work in pulling together the new Coordination Team proposal for the TEC. The result is a better proposal.","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,13,21,8,34,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",19
"637d8f944287630828deffad","2022-11-23T03:12:20.422Z","GideonRo#3175","621f79d595a79aa51435c5ff","0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53","acidlazzer#5796","621f79d095a79aa51435b5c8","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","for their help drafting some tweets for the TEC Curation service twitter campaign ;)","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,5,5,8,13,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",7.75
"637d8f944287630828deffb4","2022-11-23T03:12:20.673Z","enti#1546","6220d93f95a79aa51436be5e","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017","acidlazzer#5796","621f79d095a79aa51435b5c8","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","for their help drafting some tweets for the TEC Curation service twitter campaign ;)","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,5,13,8,21,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",11.75
"637e26ad4287630828deffc3","2022-11-23T13:57:01.552Z","r-x-x#8344","62719c82d6f46f43ffe0ce96","0x1409a9ef3450D5d50aAd004f417436e772FbF8fC","kristofer#1475","621f79cf95a79aa51435b300","0xa32aECda752cF4EF89956e83d60C04835d4FA867","for rolling up the sleeves and doing some long overdue cleanup amongs passwords, authentication tokens, admin roles etc.. !","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,5,0,13,89,,,"637beb984287630828defefb",,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",27.07
"637e43a04287630828deffd2","2022-11-23T16:00:32.879Z","Zeptimus#3359","621f79ce95a79aa51435b287","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","BiancaGadelha#2667","621f79dc95a79aa51435dc5a","0x1375847014BA64517210cBFE185808232Cf45d4a","for their amazing ideas today on the Gravity Coordination Call","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,5,5,5,34,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",12.25
"637e43a14287630828deffd9","2022-11-23T16:00:33.403Z","Juankbell#7458","621f79ce95a79aa51435b20b","0x7d547666209755FB833f9B37EebEa38eBF513Abb","BiancaGadelha#2667","621f79dc95a79aa51435dc5a","0x1375847014BA64517210cBFE185808232Cf45d4a","for their amazing ideas today on the Gravity Coordination Call","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,5,5,5,34,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",12.25
"637e43b44287630828deffe8","2022-11-23T16:00:52.988Z","Zeptimus#3359","621f79ce95a79aa51435b287","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","Juankbell#7458","621f79ce95a79aa51435b20b","0x7d547666209755FB833f9B37EebEa38eBF513Abb","for being consistent contributors to Gravity and supporting on this growth phase we are having, designing the page, designing the next course and coordinating to create content and be more visible in the space","DISCORD:810180621930070088:810180622818869331","DISCORD:Token%20Engineering%20Commons:%F0%9F%95%8A%EF%BD%9C%20gravity-vc",0,13,21,8,55,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",24.25
"637e43b54287630828deffef","2022-11-23T16:00:53.200Z","durgadas#9280","621f79d495a79aa51435c33f","0xfF6d6a7718A234A84f740480Dbb07f6c09cF1cD5","Juankbell#7458","621f79ce95a79aa51435b20b","0x7d547666209755FB833f9B37EebEa38eBF513Abb","for being consistent contributors to Gravity and supporting on this growth phase we are having, designing the page, designing the next course and coordinating to create content and be more visible in the space","DISCORD:810180621930070088:810180622818869331","DISCORD:Token%20Engineering%20Commons:%F0%9F%95%8A%EF%BD%9C%20gravity-vc",0,8,21,3,34,,,,,,false,false,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","miguelb#5176","0x7311b7bf2f004b8070efAf4A130348EEB18EF369","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Tamarandom#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","r33pich33p#6906","0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B",16.5
