ID,DATE,TO USER ACCOUNT,TO USER ACCOUNT ID,TO ETH ADDRESS,FROM USER ACCOUNT,FROM USER ACCOUNT ID,FROM ETH ADDRESS,REASON,SOURCE ID,SOURCE NAME,SCORE 1,SCORE 2,SCORE 3,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 1 ETH ADDRESS,QUANTIFIER 2 USERNAME,QUANTIFIER 2 ETH ADDRESS,QUANTIFIER 3 USERNAME,QUANTIFIER 3 ETH ADDRESS,AVG SCORE,PERCENTAGE,TOKEN TO RECEIVE
64beb094ba8318f4ee94359d,2023-07-24T17:10:44.449000Z,0xr3x,62719c82d6f46f43ffe0ce96,0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,for their great presentations at ETHCC and the TEBarcamp,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,21,89,0,,,,False,False,False,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,pat.zip_te_academy,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,36.6666666666667,0.022568732047599536,10.419533633565873
64beb094ba8318f4ee94359b,2023-07-24T17:10:44.449000Z,akrtws#4246,621f79cf95a79aa51435b3c3,0xA26d6AEB775a9528c012B748ACe66E3B0FD574cE,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,for their great presentations at ETHCC and the TEBarcamp,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,89,21,,,,False,False,False,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,zeptimus,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,natesuits,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,38.3333333333333,0.023594583504308566,10.89314879872794
64beb094ba8318f4ee94359a,2023-07-24T17:10:44.449000Z,liviade#1387,621f79ce95a79aa51435b227,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,for their great presentations at ETHCC and the TEBarcamp,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,0,13,64beb02aba8318f4ee942f10,64beb02aba8318f4ee942f10,,False,False,False,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,4.33333333333333,0.0026672137874435772,1.2313994294214194
64beb098ba8318f4ee9436c0,2023-07-24T17:10:48.036000Z,stephanesg,648752a1f86c72ac113ff3df,,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,for all their hard work on planning and executing on TE Barcamp!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,21,0,,,,False,False,False,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,zeptimus,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,pat.zip_te_academy,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,11.3333333333333,0.0069757899056216485,3.2205831231021667
64beb098ba8318f4ee9436c1,2023-07-24T17:10:48.037000Z,akrtws#4246,621f79cf95a79aa51435b3c3,0xA26d6AEB775a9528c012B748ACe66E3B0FD574cE,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,for all their hard work on planning and executing on TE Barcamp!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,144,21,,,,False,False,False,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,zeptimus,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,natesuits,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,57.6666666666667,0.035494460402133804,16.38708471460814
64beb098ba8318f4ee9436c2,2023-07-24T17:10:48.037000Z,pat.zip (TE Academy)#5266,621f79d995a79aa51435d3aa,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,for all their hard work on planning and executing on TE Barcamp!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,55,34,,,,False,False,False,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,zeptimus,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,natesuits,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,34.0,0.020927369716865006,9.661749369306529
64beb099ba8318f4ee943777,2023-07-24T17:10:49.427000Z,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,liviade#1387,621f79ce95a79aa51435b227,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,for the INCREDIBLE  landing page he made for the TE study,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,34,34,,,,False,False,False,innov8tor3,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,22.6666666666667,0.013951579811243358,6.441166246204362
64beb09dba8318f4ee943857,2023-07-24T17:10:53.025000Z,0xr3x,62719c82d6f46f43ffe0ce96,0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for presenting about the TEC and the Bonding Curve Research Group at ETHCC,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,0,0,64beb094ba8318f4ee94359d,64beb094ba8318f4ee94359d,,False,False,False,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,pat.zip_te_academy,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,0.0,0.0,0.0
64beb0afba8318f4ee943925,2023-07-24T17:11:11.205000Z,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,liviade#1387,621f79ce95a79aa51435b227,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,for continuing to keep track of the signups we had at the TE study landing page,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,8,13,,,,False,False,False,innov8tor3,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,7.0,0.0043085761181780894,1.9891836936807559
64beb0bcba8318f4ee9439fc,2023-07-24T17:11:24.239000Z,akrtws#4246,621f79cf95a79aa51435b3c3,0xA26d6AEB775a9528c012B748ACe66E3B0FD574cE,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for pulling a full track of TE at ETHCC together!!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,0,55,,64beb098ba8318f4ee9436c1,,False,False,False,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,zeptimus,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,natesuits,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,20.0,0.012310217480508827,5.683381981945017
64beb0bcba8318f4ee9439fd,2023-07-24T17:11:24.239000Z,pat.zip (TE Academy)#5266,621f79d995a79aa51435d3aa,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for pulling a full track of TE at ETHCC together!!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,21,0,0,,64beb098ba8318f4ee9436c2,64beb098ba8318f4ee9436c2,False,False,False,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,zeptimus,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,natesuits,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,7.0,0.0043085761181780894,1.9891836936807559
64beb0caba8318f4ee943acc,2023-07-24T17:11:38.292000Z,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,for web development work for the TEC Stakeholder Survey!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,34,34,,,,False,False,False,innov8tor3,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,22.6666666666667,0.013951579811243358,6.441166246204362
64beb0e0ba8318f4ee943bad,2023-07-24T17:12:00.531000Z,stephanesg,648752a1f86c72ac113ff3df,,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for putting together the first TE Barcamp as a ETHCC side event!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,34,0,,,,False,False,False,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,zeptimus,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,pat.zip_te_academy,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,14.0,0.008617152236356179,3.9783673873615117
64beb0e0ba8318f4ee943baf,2023-07-24T17:12:00.531000Z,pat.zip (TE Academy)#5266,621f79d995a79aa51435d3aa,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for putting together the first TE Barcamp as a ETHCC side event!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,0,0,64beb0bcba8318f4ee9439fd,64beb098ba8318f4ee9436c2,64beb098ba8318f4ee9436c2,False,False,False,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,zeptimus,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,natesuits,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,0.0,0.0,0.0
64beb0e0ba8318f4ee943bae,2023-07-24T17:12:00.531000Z,akrtws#4246,621f79cf95a79aa51435b3c3,0xA26d6AEB775a9528c012B748ACe66E3B0FD574cE,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for putting together the first TE Barcamp as a ETHCC side event!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,0,0,,64beb098ba8318f4ee9436c1,64beb0bcba8318f4ee9439fc,False,False,False,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,zeptimus,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,natesuits,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,1.66666666666667,0.001025851456709071,0.47361516516208574
64beb0e2ba8318f4ee943c9e,2023-07-24T17:12:02.582000Z,akrtws#4246,621f79cf95a79aa51435b3c3,0xA26d6AEB775a9528c012B748ACe66E3B0FD574cE,liviade#1387,621f79ce95a79aa51435b227,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,for the TE Barcamp they put together in Paris. It was a truly inspiring experience to learn in a classroom with such amazing mentors,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,0,0,,64beb098ba8318f4ee9436c1,64beb0bcba8318f4ee9439fc,False,False,False,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,zeptimus,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,natesuits,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,1.66666666666667,0.001025851456709071,0.47361516516208574
64beb0e2ba8318f4ee943c9f,2023-07-24T17:12:02.583000Z,pat.zip (TE Academy)#5266,621f79d995a79aa51435d3aa,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,liviade#1387,621f79ce95a79aa51435b227,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,for the TE Barcamp they put together in Paris. It was a truly inspiring experience to learn in a classroom with such amazing mentors,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,0,0,,64beb098ba8318f4ee9436c2,64beb098ba8318f4ee9436c2,False,False,False,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,zeptimus,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,natesuits,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,4.33333333333333,0.0026672137874435772,1.2313994294214194
64beb0ebba8318f4ee943d6d,2023-07-24T17:12:11.352000Z,JHennyArt#2106,63b5a2afef905c1d9bee6819,0xeC3de6e05F3c5A0b8304488Be1f114ED0104e10D,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,for his will to constantly collaborate and help figure out stuff in relation with comms,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,3,0,,,,False,False,False,innov8tor3,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,r-x-x,0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,pat.zip_te_academy,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,1.0,0.0006155108740254413,0.2841690990972508
64beb0ecba8318f4ee943e31,2023-07-24T17:12:12.421000Z,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,gideonro#0,621f79d595a79aa51435c5ff,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,for putting together a survey of grant recipients from the first round to get feedback on the process,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,8,21,,,,False,False,False,innov8tor3,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,9.66666666666667,0.005949938448912602,2.7469679579400923
64beb0f6ba8318f4ee943ef6,2023-07-24T17:12:22.660000Z,liviade#1387,621f79ce95a79aa51435b227,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,"for leading the Stakeholder Research Group, presenting findings, and always representing the TEC so impactfully!",DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,21,21,,,,False,False,False,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,18.3333333333333,0.011284366023799737,5.209766816782922
64beb112ba8318f4ee943fcc,2023-07-24T17:12:50.588000Z,akrtws#4246,621f79cf95a79aa51435b3c3,0xA26d6AEB775a9528c012B748ACe66E3B0FD574cE,liviade#1387,621f79ce95a79aa51435b227,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,"for organizing the TE track at ETHCC with such informative talks, it was the fullest room of the conference all day!",DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,0,0,,64beb098ba8318f4ee9436c1,64beb0bcba8318f4ee9439fc,False,False,False,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,zeptimus,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,natesuits,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,1.66666666666667,0.001025851456709071,0.47361516516208574
64beb112ba8318f4ee943fcd,2023-07-24T17:12:50.589000Z,pat.zip (TE Academy)#5266,621f79d995a79aa51435d3aa,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,liviade#1387,621f79ce95a79aa51435b227,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,"for organizing the TE track at ETHCC with such informative talks, it was the fullest room of the conference all day!",DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,0,0,64beb0bcba8318f4ee9439fd,64beb098ba8318f4ee9436c2,64beb098ba8318f4ee9436c2,False,False,False,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,zeptimus,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,natesuits,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,0.0,0.0,0.0
