,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,MAX SCORE,DUPLICATION AGREED,ORIGINAL MSG
31,1234,621f79e343b89009366c9837,2021-10-22T22:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for their awesome progress with the Dashboard,621f79e343b89009366c9790,621f79e343b89009366c9849,621f79e343b89009366c9849,0,Sha#6179,Mettodo#7010,kristofer#1475,eduardovegap#0422,4.35,55.0,False,for their awesome progress with the Dashboard
32,54,621f79e243b89009366c9336,2021-09-30T22:00:00.000Z,kristofer#1475,iviangita#3204,for being such an amazing product owner,621f79e243b89009366c9325,621f79e243b89009366c9325,0,0,Sha#6179,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,5.47,55.0,False,for being such an amazing product owner
35,1072,621f79e343b89009366c9790,2021-10-20T22:00:00.000Z,VitorNunes#0090,divine_comedian#5493,for development work on the CDD,0,0,621f79e243b89009366c9615,0,Sha#6179,Mettodo#7010,kristofer#1475,eduardovegap#0422,14.38,55.0,False,for development work on the CDD
36,1508,621f79e343b89009366c9964,2021-10-28T22:00:00.000Z,Rodricast#1415,iviangita#3204,for the mind-blowing flyers for the Param Parties,0,0,621f79e343b89009366c98ad,621f79e343b89009366c98ad,hanners717#2022,Tamarandom#9361,bear100#9085,bends#3537,5.15,55.0,False,for the mind-blowing flyers for the Param Parties
39,1524,621f79e343b89009366c9974,2021-10-28T22:00:00.000Z,Rodricast#1415,iviangita#3204,for making the graphics for the Param Parties,0,0,621f79e343b89009366c98ad,621f79e343b89009366c98ad,hanners717#2022,Tamarandom#9361,bear100#9085,bends#3537,6.4,55.0,False,for making the graphics for the Param Parties
45,1073,621f79e343b89009366c9791,2021-10-20T22:00:00.000Z,Nuggan#5183,divine_comedian#5493,for development work on the CDD,0,0,621f79e243b89009366c95fc,621f79e243b89009366c94b7,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,15.32,55.0,False,for development work on the CDD
48,740,621f79e243b89009366c95fc,2021-10-13T22:00:00.000Z,Nuggan#5183,karmaticacid | AFK til Sept 12#1218,for attacking issues on the CCD board and pushing things ahead to the finish,0,0,0,621f79e243b89009366c94b7,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,30.95,55.0,False,for attacking issues on the CCD board and pushing things ahead to the finish
49,909,621f79e243b89009366c96a5,2021-10-14T22:00:00.000Z,markop#2007,iviangita#3204,for their awesome work in the last weeks on the dashboard and for being capable of making the POAPs work nice,0,0,0,621f79e243b89009366c930e,Mount Manu#3530,Maxwe11#7157,Nuggan#5183,enti#1546,21.43,55.0,False,for their awesome work in the last weeks on the dashboard and for being capable of making the POAPs work nice
50,738,621f79e243b89009366c95fa,2021-10-13T22:00:00.000Z,VitorNunes#0090,karmaticacid | AFK til Sept 12#1218,for attacking issues on the CCD board and pushing things ahead to the finish,0,0,621f79e243b89009366c9615,0,Sha#6179,Mettodo#7010,kristofer#1475,eduardovegap#0422,9.88,55.0,False,for attacking issues on the CCD board and pushing things ahead to the finish
51,178,621f79e243b89009366c93ba,2021-10-01T22:00:00.000Z,Juankbell#7458,Mount Manu#3530,for the 2nd Graviton training 🧑🏻‍🚀,0,621f79e243b89009366c932f,0,621f79e243b89009366c932f,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,18.05,55.0,False,for the 2nd Graviton training 🧑🏻‍🚀
53,1189,621f79e343b89009366c980a,2021-10-21T22:00:00.000Z,markop#2007,Mount Manu#3530,for all their work and dedication towards the dashboard,0,0,0,621f79e243b89009366c930e,Mount Manu#3530,Maxwe11#7157,Nuggan#5183,enti#1546,21.43,55.0,False,for all their work and dedication towards the dashboard
56,1545,621f79e343b89009366c9989,2021-10-28T22:00:00.000Z,VitorNunes#0090,iviangita#3204,for working on something that makes everyone in this community so proud,0,0,621f79e343b89009366c9849,0,Sha#6179,Mettodo#7010,kristofer#1475,eduardovegap#0422,9.88,55.0,False,for working on something that makes everyone in this community so proud
59,159,621f79e243b89009366c93a7,2021-10-01T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for all the work they have done with the dashboard 🤖,0,621f79e243b89009366c930a,621f79e243b89009366c930a,621f79e243b89009366c930a,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,5.35,55.0,False,for all the work they have done with the dashboard 🤖
60,1459,621f79e343b89009366c9933,2021-10-28T22:00:00.000Z,VitorNunes#0090,iviangita#3204,for the amazing work with the config dashboard (that is so much fun!),0,0,621f79e343b89009366c9849,0,Sha#6179,Mettodo#7010,kristofer#1475,eduardovegap#0422,10.63,55.0,False,for the amazing work with the config dashboard (that is so much fun!)
64,768,621f79e243b89009366c9618,2021-10-13T22:00:00.000Z,Nuggan#5183,divine_comedian#5493,for development on the CCD,621f79e243b89009366c95fc,621f79e243b89009366c95fc,621f79e243b89009366c95fc,621f79e243b89009366c94b7,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,3.28,55.0,False,for development on the CCD
66,287,621f79e243b89009366c9427,2021-10-02T22:00:00.000Z,Juankbell#7458,innov8tor3#3988,for Graviton Season 2 Session 2!,0,621f79e243b89009366c932f,621f79e243b89009366c93ba,621f79e243b89009366c932f,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,4.42,55.0,False,for Graviton Season 2 Session 2!
67,523,621f79e243b89009366c951d,2021-10-07T22:00:00.000Z,Juankbell#7458,iviangita#3204,for administrating the 2nd Graviton training,0,621f79e243b89009366c94b0,621f79e243b89009366c93ba,621f79e243b89009366c932f,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,7.67,55.0,False,for administrating the 2nd Graviton training
68,1254,621f79e343b89009366c984b,2021-10-22T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for their hard development work in the CCD,621f79e343b89009366c979e,621f79e343b89009366c9791,621f79e243b89009366c95fc,621f79e243b89009366c94b7,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,2.95,55.0,False,for their hard development work in the CCD
69,1267,621f79e343b89009366c9858,2021-10-22T22:00:00.000Z,VitorNunes#0090,Mount Manu#3530,for their relentless work in the coding of the CCD,621f79e343b89009366c9790,621f79e343b89009366c9837,621f79e343b89009366c9849,0,Sha#6179,Mettodo#7010,kristofer#1475,eduardovegap#0422,4.22,55.0,False,for their relentless work in the coding of the CCD
70,1279,621f79e343b89009366c9864,2021-10-22T22:00:00.000Z,rdfbbx#6437,iviangita#3204,for developing the Rewards System together with Nuggan and Vyvy,0,0,621f79e343b89009366c979d,0,Mount Manu#3530,tigeroid#2951,Nuggan#5183,bends#3537,21.7,55.0,False,for developing the Rewards System together with Nuggan and Vyvy
74,495,621f79e243b89009366c9501,2021-10-07T22:00:00.000Z,divine_comedian#5493,iviangita#3204,"for all the work they do in the Params WG: designing, coding, validating, and troubleshooting!",0,621f79e243b89009366c9300,0,0,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,23.8,55.0,False,"for all the work they do in the Params WG: designing, coding, validating, and troubleshooting!"
75,906,621f79e243b89009366c96a2,2021-10-14T22:00:00.000Z,VitorNunes#0090,iviangita#3204,for their awesome work in the last weeks on the dashboard and for being capable of making the POAPs work nice,0,0,621f79e243b89009366c9615,0,Sha#6179,Mettodo#7010,kristofer#1475,eduardovegap#0422,16.38,55.0,False,for their awesome work in the last weeks on the dashboard and for being capable of making the POAPs work nice
77,14,621f79e243b89009366c930e,2021-09-30T22:00:00.000Z,markop#2007,iviangita#3204,for their support in the dashboard app,0,0,621f79e243b89009366c9305,0,Mount Manu#3530,Maxwe11#7157,Nuggan#5183,enti#1546,23.37,55.0,False,for their support in the dashboard app
79,163,621f79e243b89009366c93ab,2021-10-01T22:00:00.000Z,markop#2007,Mount Manu#3530,for all the work they have done with the dashboard 🤖,0,621f79e243b89009366c930e,621f79e243b89009366c9305,621f79e243b89009366c930e,Mount Manu#3530,Maxwe11#7157,Nuggan#5183,enti#1546,2.97,55.0,False,for all the work they have done with the dashboard 🤖
81,521,621f79e243b89009366c951b,2021-10-07T22:00:00.000Z,Juankbell#7458,iviangita#3204,for all his work training Gravitons!,0,621f79e243b89009366c94b0,0,621f79e243b89009366c932f,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,6.3,34.0,False,for all his work training Gravitons!
83,452,621f79e243b89009366c94d6,2021-10-07T22:00:00.000Z,Juankbell#7458,iviangita#3204,for the amazing Graviton training,0,621f79e243b89009366c94b0,0,621f79e243b89009366c932f,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,4.3,34.0,False,for the amazing Graviton training
85,1458,621f79e343b89009366c9932,2021-10-28T22:00:00.000Z,Nuggan#5183,iviangita#3204,for the amazing work with the config dashboard (that is so much fun!),0,0,0,621f79e243b89009366c94b7,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,11.95,34.0,False,for the amazing work with the config dashboard (that is so much fun!)
86,935,621f79e243b89009366c96bf,2021-10-14T22:00:00.000Z,Juankbell#7458,iviangita#3204,for organizing the Graviton Training,0,621f79e243b89009366c9647,0,621f79e243b89009366c9689,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,6.42,34.0,False,for organizing the Graviton Training
87,1411,621f79e343b89009366c9903,2021-10-28T22:00:00.000Z,Nuggan#5183,iviangita#3204,for all the work that is happening in params and they have done such an incredible job (the Param Parties is one of the coolest things we’ve done yet!),0,621f79e343b89009366c98f8,0,621f79e343b89009366c98f8,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,1.05,34.0,False,for all the work that is happening in params and they have done such an incredible job (the Param Parties is one of the coolest things we’ve done yet!)
88,1410,621f79e343b89009366c9902,2021-10-28T22:00:00.000Z,Nuggan#5183,iviangita#3204,for all the work that’s happening in params and they’ve done such an incredible job - the Param Parties is one of the coolest things we’ve done yet!,0,621f79e343b89009366c98f8,0,621f79e343b89009366c98f8,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,3.05,34.0,False,for all the work that’s happening in params and they’ve done such an incredible job - the Param Parties is one of the coolest things we’ve done yet!
89,1269,621f79e343b89009366c985a,2021-10-22T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for their relentless work in the coding of the CCD,621f79e343b89009366c979e,621f79e343b89009366c9791,0,621f79e243b89009366c94b7,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,1.57,34.0,False,for their relentless work in the coding of the CCD
91,1415,621f79e343b89009366c9907,2021-10-28T22:00:00.000Z,fabiomendes#4802,iviangita#3204,for all the work that’s happening in params and they’ve done such an incredible job - the Param Parties is one of the coolest things we’ve done yet!,0,0,621f79e343b89009366c9905,0,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,0.85,34.0,False,for all the work that’s happening in params and they’ve done such an incredible job - the Param Parties is one of the coolest things we’ve done yet!
92,1436,621f79e343b89009366c991c,2021-10-28T22:00:00.000Z,markop#2007,iviangita#3204,for all the work that is happening in params and they have done such an incredible job (the Param Parties is one of the coolest things we’ve done yet!),0,621f79e343b89009366c991b,0,0,Mount Manu#3530,Maxwe11#7157,Nuggan#5183,enti#1546,1.13,34.0,False,for all the work that is happening in params and they have done such an incredible job (the Param Parties is one of the coolest things we’ve done yet!)
93,1437,621f79e343b89009366c991d,2021-10-28T22:00:00.000Z,markop#2007,iviangita#3204,for all the work that’s happening in params and they’ve done such an incredible job - the Param Parties is one of the coolest things we’ve done yet!,0,621f79e343b89009366c991b,0,0,Mount Manu#3530,Maxwe11#7157,Nuggan#5183,enti#1546,1.13,34.0,False,for all the work that’s happening in params and they’ve done such an incredible job - the Param Parties is one of the coolest things we’ve done yet!
94,1444,621f79e343b89009366c9924,2021-10-28T22:00:00.000Z,Nuggan#5183,iviangita#3204,for hosting the Param Parties which are one of the most important things we’re doing right now,0,621f79e343b89009366c98f8,0,621f79e343b89009366c98f8,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,1.05,34.0,False,for hosting the Param Parties which are one of the most important things we’re doing right now
95,1412,621f79e343b89009366c9904,2021-10-28T22:00:00.000Z,Nuggan#5183,iviangita#3204,for all the work that’s happening in params and they’ve done such an incredible job - the Param Parties is one of the coolest things we’ve done yet!,0,621f79e343b89009366c98f8,0,621f79e343b89009366c98f8,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,1.05,34.0,False,for all the work that’s happening in params and they’ve done such an incredible job - the Param Parties is one of the coolest things we’ve done yet!
96,1414,621f79e343b89009366c9906,2021-10-28T22:00:00.000Z,fabiomendes#4802,iviangita#3204,for all the work that is happening in params and they have done such an incredible job (the Param Parties is one of the coolest things we’ve done yet!),0,0,621f79e343b89009366c9905,0,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,0.85,34.0,False,for all the work that is happening in params and they have done such an incredible job (the Param Parties is one of the coolest things we’ve done yet!)
97,918,621f79e243b89009366c96ae,2021-10-14T22:00:00.000Z,karmaticacid | AFK til Sept 12#1218,iviangita#3204,for helping with the initial buy-in,621f79e243b89009366c964c,621f79e243b89009366c960f,0,0,liviade#1387,Parrachia#0450,bear100#9085,eduardovegap#0422,2.3,34.0,False,for helping with the initial buy-in
99,893,621f79e243b89009366c9695,2021-10-14T22:00:00.000Z,Juankbell#7458,iviangita#3204,for the amazing training he’s putting together,0,621f79e243b89009366c9647,0,621f79e243b89009366c9689,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,4.42,34.0,False,for the amazing training he’s putting together
100,887,621f79e243b89009366c968f,2021-10-14T22:00:00.000Z,karmaticacid | AFK til Sept 12#1218,iviangita#3204,for the initial buy-in hack sesh,621f79e243b89009366c964c,621f79e243b89009366c960f,0,0,liviade#1387,Parrachia#0450,bear100#9085,eduardovegap#0422,2.3,34.0,False,for the initial buy-in hack sesh
101,862,621f79e243b89009366c9676,2021-10-14T22:00:00.000Z,Juankbell#7458,iviangita#3204,for this week’s Graviton Training,0,621f79e243b89009366c9647,0,621f79e243b89009366c932f,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,4.3,34.0,False,for this week’s Graviton Training
102,847,621f79e243b89009366c9667,2021-10-14T22:00:00.000Z,Juankbell#7458,iviangita#3204,for the Graviton Training,0,621f79e243b89009366c9647,0,621f79e243b89009366c932f,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,4.3,34.0,False,for the Graviton Training
103,842,621f79e243b89009366c9662,2021-10-14T22:00:00.000Z,Juankbell#7458,iviangita#3204,for hosting the Graviton Training,0,621f79e243b89009366c9647,0,621f79e243b89009366c932f,hanners717#2022,divine_comedian#5493,bear100#9085,osycross(🦎🦎)#5943,4.3,34.0,False,for hosting the Graviton Training
104,1503,621f79e343b89009366c995f,2021-10-28T22:00:00.000Z,Nuggan#5183,iviangita#3204,for hanging out in Param Parties,0,621f79e343b89009366c98f8,0,0,Sha#6179,Maxwe11#7157,bear100#9085,osycross(🦎🦎)#5943,1.6,34.0,False,for hanging out in Param Parties
106,388,621f79e243b89009366c9496,2021-10-06T22:00:00.000Z,anna-marie#8824,chuygarcia.eth#6692,for their efforts in the graviton training this week,0,0,621f79e243b89009366c9449,0,Usua◎ Silver#2618,Tamarandom#9361,shawn#7046,bends#3537,4.35,34.0,False,for their efforts in the graviton training this week
107,814,621f79e243b89009366c9646,2021-10-14T22:00:00.000Z,liviade#1387,iviangita#3204,for all the work she does in Soft Gov,0,0,621f79e243b89009366c9635,0,Usua◎ Silver#2618,Mettodo#7010,Zeptimus#3359,eduardovegap#0422,3.85,34.0,False,for all the work she does in Soft Gov
109,176,621f79e243b89009366c93b8,2021-10-01T22:00:00.000Z,anna-marie#8824,Mount Manu#3530,for their next Graviton session ✍🏻,0,0,621f79e243b89009366c9449,0,Usua◎ Silver#2618,Tamarandom#9361,shawn#7046,bends#3537,6.1,34.0,False,for their next Graviton session ✍🏻
110,380,621f79e243b89009366c948e,2021-10-06T22:00:00.000Z,kristofer#1475,divine_comedian#5493,for beginning development on the rewards system,0,621f79e243b89009366c93d2,621f79e243b89009366c9325,621f79e243b89009366c93d2,Sha#6179,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,4.7,34.0,False,for beginning development on the rewards system
111,193,621f79e243b89009366c93c9,2021-10-01T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for all of their work in the Params WG 📈,0,621f79e243b89009366c9300,0,0,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,9.13,34.0,False,for all of their work in the Params WG 📈
112,197,621f79e243b89009366c93cd,2021-10-01T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for all of their work in the Params WG 📈,0,621f79e243b89009366c9304,0,621f79e243b89009366c9314,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,7.42,34.0,False,for all of their work in the Params WG 📈
113,250,621f79e243b89009366c9402,2021-10-01T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for working super hard in reaching all their short term goals for Params 🤖,0,621f79e243b89009366c9304,0,621f79e243b89009366c9314,Usua◎ Silver#2618,divine_comedian#5493,Zeptimus#3359,enti#1546,9.42,34.0,False,for working super hard in reaching all their short term goals for Params 🤖
115,270,621f79e243b89009366c9416,2021-10-01T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for their work in Params <:TEC:835016327542210560>,0,621f79e243b89009366c9300,621f79e243b89009366c93d4,0,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,8.23,34.0,False,for their work in Params <:TEC:835016327542210560>
117,463,621f79e243b89009366c94e1,2021-10-07T22:00:00.000Z,anna-marie#8824,iviangita#3204,for leading and facilitating the Graviton training of this week,0,0,621f79e243b89009366c9449,0,Usua◎ Silver#2618,Tamarandom#9361,shawn#7046,bends#3537,8.1,34.0,False,for leading and facilitating the Graviton training of this week
121,1264,621f79e343b89009366c9855,2021-10-22T22:00:00.000Z,kristofer#1475,Mount Manu#3530,for PMing the Rewards System,0,621f79e343b89009366c979c,621f79e243b89009366c9682,621f79e243b89009366c9490,Sha#6179,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,2.0,34.0,False,for PMing the Rewards System
123,1084,621f79e343b89009366c979c,2021-10-20T22:00:00.000Z,kristofer#1475,divine_comedian#5493,for PMing the rewards system,0,0,621f79e243b89009366c9682,621f79e243b89009366c9490,Sha#6179,divine_comedian#5493,Nuggan#5183,Mike Brunt#0745,9.65,34.0,False,for PMing the rewards system
124,135,621f79e243b89009366c938f,2021-10-01T22:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for getting to a big Params milestone today,0,0,621f79e243b89009366c9308,0,Sha#6179,Mettodo#7010,shawn#7046,Mike Brunt#0745,12.82,34.0,False,for getting to a big Params milestone today
125,971,621f79e343b89009366c96e3,2021-10-14T22:00:00.000Z,akrtws (TE Academy)#4246,iviangita#3204,for the Berlin event,621f79e243b89009366c9685,0,621f79e243b89009366c95d4,621f79e243b89009366c9685,liviade#1387,Parrachia#0450,Nuggan#5183,Vyvy-vi#5040,9.63,34.0,False,for the Berlin event
126,921,621f79e243b89009366c96b1,2021-10-14T22:00:00.000Z,"sem(🌸,🐝)#0161",iviangita#3204,for making Changing Permission on the HatchDAO vote,621f79e243b89009366c9382,0,0,0,AmwFund#0979,Tamarandom#9361,shawn#7046,bends#3537,13.03,34.0,False,for making Changing Permission on the HatchDAO vote
127,919,621f79e243b89009366c96af,2021-10-14T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for helping with the initial buy-in,0,621f79e243b89009366c9610,621f79e243b89009366c9642,0,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,5.57,34.0,False,for helping with the initial buy-in
128,895,621f79e243b89009366c9697,2021-10-14T22:00:00.000Z,divine_comedian#5493,iviangita#3204,for hanging out with Lauren hacking on the initial buy-in,0,621f79e243b89009366c9610,621f79e243b89009366c9642,0,hanners717#2022,Parrachia#0450,lee0007#8152,Vyvy-vi#5040,5.57,34.0,False,for hanging out with Lauren hacking on the initial buy-in
