,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,MAX SCORE,DUPLICATION AGREED,ORIGINAL MSG
46,582,626acf6a56d020bacec06459,2022-04-28T17:31:22.825Z,Mount Manu#3530,liviade#1387,"for transcribing weeks and weeks of praise from the community calls, this work is not rewarded enough and it helped our culture to be where it is allowing people to be spontaneous about their praise, I hope we can transition to something that feels good for everyone!",0,626ac92b56d020bacec063bd,0,626ac92b56d020bacec063bd,teaci#6108,liviade#1387,acidlazzer#5796,boonjue.eth#7124,8.2,55.0,False,"for transcribing weeks and weeks of praise from the community calls, this work is not rewarded enough and it helped our culture to be where it is allowing people to be spontaneous about their praise, I hope we can transition to something that feels good for everyone!"
61,576,626acdaf56d020bacec06434,2022-04-28T17:23:59.598Z,mattyjee#8621,liviade#1387,for the the work they've been doing behind the scenes to improve the praise and quantification experience,0,626ac9c856d020bacec063db,0,6256d00b7d6ca6ad95bd635f,kristofer#1475,liviade#1387,Nuggan#5183,pat.zip (TE Academy)#5266,7.17,34.0,False,for the the work they've been doing behind the scenes to improve the praise and quantification experience
71,577,626acdb056d020bacec06439,2022-04-28T17:24:00.144Z,Nebs#2035,liviade#1387,for the the work they've been doing behind the scenes to improve the praise and quantification experience,0,0,0,626ac9c956d020bacec063e0,lee0007#8152,Tamarandom#9361,Nuggan#5183,enti#1546,13.13,34.0,False,for the the work they've been doing behind the scenes to improve the praise and quantification experience
85,562,626ac9c856d020bacec063db,2022-04-28T17:07:20.871Z,mattyjee#8621,divine_comedian#5493,for development on the praise dashboard and TEC praise bot,0,0,0,6256d00b7d6ca6ad95bd635f,kristofer#1475,liviade#1387,Nuggan#5183,pat.zip (TE Academy)#5266,14.6,34.0,False,for development on the praise dashboard and TEC praise bot
86,343,6256d00b7d6ca6ad95bd638d,2022-03-30T22:00:00.000Z,mattyjee#8621,divine_comedian#5493,for their work on the praise dashboard development,6256d00b7d6ca6ad95bd635f,0,0,6256d00b7d6ca6ad95bd635f,kristofer#1475,liviade#1387,Nuggan#5183,pat.zip (TE Academy)#5266,10.2,34.0,False,for their work on the praise dashboard development
89,101,624f2b45e041f728d6cc0411,2022-04-07T18:19:49.432Z,mattyjee#8621,divine_comedian#5493,for working on the praise dashboard development,0,0,0,6256d00b7d6ca6ad95bd635f,kristofer#1475,liviade#1387,Nuggan#5183,pat.zip (TE Academy)#5266,14.6,34.0,False,for working on the praise dashboard development
90,382,62582257b0b01fe461a344d3,2022-04-14T13:32:07.375Z,mattyjee#8621,divine_comedian#5493,"for their development work on the reward system, including the praise dashboard",0,0,0,6256d00b7d6ca6ad95bd635f,kristofer#1475,liviade#1387,Nuggan#5183,pat.zip (TE Academy)#5266,10.6,34.0,False,"for their development work on the reward system, including the praise dashboard"
91,484,62615a4756d020bacec061d8,2022-04-21T13:21:11.316Z,mattyjee#8621,divine_comedian#5493,for their front-end and back-end development work on the praise dashboard,0,0,0,6256d00b7d6ca6ad95bd635f,kristofer#1475,liviade#1387,Nuggan#5183,pat.zip (TE Academy)#5266,12.6,34.0,False,for their front-end and back-end development work on the praise dashboard
97,58,624da6aacd622acf6e52b634,2022-04-06T14:41:46.486Z,SatoriD#2945,nic#9212,for exploring together via play to answer questions that we have been asking at 0mega around values,0,0,624c5f8acd622acf6e52b5d7,0,lee0007#8152,Mount Manu#3530,Nuggan#5183,boonjue.eth#7124,4.53,21.0,False,for exploring together via play to answer questions that we have been asking at 0mega around values
103,405,62586be5b0b01fe461a3456c,2022-04-14T18:45:57.456Z,zhiwei#1356,Nuggan#5183,for adding her ideas to the R.A.D. Dashboard,0,0,0,624f2b67e041f728d6cc041d,lee0007#8152,liviade#1387,Usua◎ Silver#2618,pat.zip (TE Academy)#5266,4.53,21.0,False,for adding her ideas to the R.A.D. Dashboard
124,38,62494aaccd622acf6e52b59b,2022-04-03T07:20:12.532Z,Juankbell#7458,Jeremy&TheGospelOfChange#8201,for hosting the Gravity with the book session and offering his hilights,0,0,0,6256d00b7d6ca6ad95bd6371,kristofer#1475,Mount Manu#3530,Nuggan#5183,pat.zip (TE Academy)#5266,5.78,21.0,False,for hosting the Gravity with the book session and offering his hilights
127,396,62586433b0b01fe461a3452d,2022-04-14T18:13:07.360Z,zhiwei#1356,divine_comedian#5493,for their constant improvements and development on the RAD dashboard for analyzing quant data,0,62575bbcb0b01fe461a34478,0,624f2b67e041f728d6cc041d,lee0007#8152,liviade#1387,Usua◎ Silver#2618,pat.zip (TE Academy)#5266,4.3,21.0,False,for their constant improvements and development on the RAD dashboard for analyzing quant data
129,30,62477aeacd622acf6e52b54d,2022-04-01T22:21:30.472Z,Juankbell#7458,BiancaGadelha#2667,for his leadership and coordination manager in Gravity. You are inspiring and we appreciate all the work you’ve been doing here!,6256d00b7d6ca6ad95bd6371,0,0,6256d00b7d6ca6ad95bd6371,kristofer#1475,Mount Manu#3530,Nuggan#5183,pat.zip (TE Academy)#5266,5.55,21.0,False,for his leadership and coordination manager in Gravity. You are inspiring and we appreciate all the work you’ve been doing here!
135,489,62615ac156d020bacec061f4,2022-04-21T13:23:13.431Z,zhiwei#1356,divine_comedian#5493,for their data analysis development inside the RAD dashboard,0,0,0,624f2b67e041f728d6cc041d,lee0007#8152,liviade#1387,Usua◎ Silver#2618,pat.zip (TE Academy)#5266,7.03,21.0,False,for their data analysis development inside the RAD dashboard
148,69,624dbcc0cd622acf6e52b66f,2022-04-06T16:16:00.673Z,Jeanne#8780,bear100#9085,"for participating and facilitating in sucha a fun way a session of ""Exploring Together Performative Metabolism""",0,0,0,624c5f8acd622acf6e52b5db,teaci#6108,Tamarandom#9361,acidlazzer#5796,pat.zip (TE Academy)#5266,8.82,21.0,False,"for participating and facilitating in sucha a fun way a session of ""Exploring Together Performative Metabolism"""
149,367,62575bbcb0b01fe461a34478,2022-04-13T23:24:44.584Z,zhiwei#1356,kristofer#1475,"for working hard, polishing and coding the new streamlined Rewards Analytics Dashboard",0,0,0,624f2b67e041f728d6cc041d,lee0007#8152,liviade#1387,Usua◎ Silver#2618,pat.zip (TE Academy)#5266,9.03,21.0,False,"for working hard, polishing and coding the new streamlined Rewards Analytics Dashboard"
152,668,62752c59a4d0c23b6dd95a12,2022-04-02T00:00:00.000Z,divine_comedian#5493,innov8tor3#3988,"his organisation, patience, guidance and support this week, both async and sync, it makes the role of quant so much easier to carry out according to community wishes.",6256d00b7d6ca6ad95bd6361,0,0,0,kristofer#1475,Mount Manu#3530,Usua◎ Silver#2618,enti#1546,4.03,21.0,False,"his organisation, patience, guidance and support this week, both async and sync, it makes the role of quant so much easier to carry out according to community wishes."
154,119,624f44b6e041f728d6cc047d,2022-04-07T20:08:22.143Z,zhiwei#1356,liviade#1387,"for the improvements in the RAD dashboard, the graphs are so helpful to the quant review sessions",0,624f2b67e041f728d6cc041d,0,624f2b67e041f728d6cc041d,lee0007#8152,liviade#1387,Usua◎ Silver#2618,pat.zip (TE Academy)#5266,4.3,21.0,False,"for the improvements in the RAD dashboard, the graphs are so helpful to the quant review sessions"
164,691,62752c59a4d0c23b6dd95a29,2022-04-07T00:00:00.000Z,chuygarcia.eth#6692,Juankbell#7458,being the leader of the most numerous WG in the TEC! sewarding comms is a big challenge but you rock in what you do!,62752c59a4d0c23b6dd95a15,0,0,0,kristofer#1475,liviade#1387,Nuggan#5183,pat.zip (TE Academy)#5266,10.07,21.0,False,being the leader of the most numerous WG in the TEC! sewarding comms is a big challenge but you rock in what you do!
172,11,62457376cd622acf6e52b4a9,2022-03-31T09:25:10.938Z,divine_comedian#5493,kristofer#1475,"for leading the quantification work! Quant period 4 closed and done, period 5 coming up.",6256d00b7d6ca6ad95bd6361,0,0,0,kristofer#1475,Mount Manu#3530,Usua◎ Silver#2618,enti#1546,6.03,21.0,False,"for leading the quantification work! Quant period 4 closed and done, period 5 coming up."
174,247,6256b752b0b01fe461a343e2,2022-04-13T11:43:14.273Z,natesuits#4789,jasontphelpsNH#9486,for the collaborative writing challenge in the TEC Writers Guild meeting.,0,0,62752c59a4d0c23b6dd95a3b,62752c59a4d0c23b6dd95a3b,lee0007#8152,liviade#1387,Nuggan#5183,pat.zip (TE Academy)#5266,0.53,13.0,False,for the collaborative writing challenge in the TEC Writers Guild meeting.
175,397,62586433b0b01fe461a34531,2022-04-14T18:13:07.612Z,Nuggan#5183,divine_comedian#5493,for their constant improvements and development on the RAD dashboard for analyzing quant data,62575bbcb0b01fe461a3447c,0,0,6256d00b7d6ca6ad95bd6385,kristofer#1475,Tamarandom#9361,Usua◎ Silver#2618,pat.zip (TE Academy)#5266,4.07,21.0,False,for their constant improvements and development on the RAD dashboard for analyzing quant data
181,598,626ae3f056d020bacec064cf,2022-04-28T18:58:56.055Z,Griff 🔥AFK till Sept 15🔥#8888,divine_comedian#5493,for facilitating the weekly community call and taking on giving updates for like half a dozen working groups,0,6261a69a56d020bacec06250,0,626acfaf56d020bacec06460,teaci#6108,liviade#1387,acidlazzer#5796,pat.zip (TE Academy)#5266,7.9,21.0,False,for facilitating the weekly community call and taking on giving updates for like half a dozen working groups
182,692,62752c59a4d0c23b6dd95a2a,2022-04-07T00:00:00.000Z,Juankbell#7458,Zeptimus#3359,"the gravity article, gravity is coming strong!",62752c59a4d0c23b6dd95a14,0,0,62752c59a4d0c23b6dd95a14,kristofer#1475,Mount Manu#3530,Nuggan#5183,pat.zip (TE Academy)#5266,5.05,21.0,False,"the gravity article, gravity is coming strong!"
184,603,626bdece56d020bacec064f9,2022-04-29T12:49:18.548Z,mattyjee#8621,kristofer#1475,for setting up a testing suite for the Praise API allowing us to ship code that works every time!,0,0,0,6256d00b7d6ca6ad95bd635f,kristofer#1475,liviade#1387,Nuggan#5183,pat.zip (TE Academy)#5266,19.85,34.0,False,for setting up a testing suite for the Praise API allowing us to ship code that works every time!
195,220,6255d1a4b0b01fe461a3434e,2022-04-12T19:23:16.434Z,Leen#8610,bends#3537,for selecting such a useful technique to demostrate on the Gravity Practice call (invitation and check-in) This will be very useful.,0,0,0,62752c59a4d0c23b6dd95a39,lee0007#8152,Tamarandom#9361,acidlazzer#5796,enti#1546,6.58,13.0,False,for selecting such a useful technique to demostrate on the Gravity Practice call (invitation and check-in) This will be very useful.
197,313,6256d00b7d6ca6ad95bd636f,2022-03-30T22:00:00.000Z,eduardovegap#0422,pat.zip (TE Academy)#5266,for a great call today about TE Academy infrastructure + making plans for a great change to come in our discord channel! very productive and exciting,0,0,0,6256d00b7d6ca6ad95bd636b,lee0007#8152,liviade#1387,acidlazzer#5796,boonjue.eth#7124,5.38,13.0,False,for a great call today about TE Academy infrastructure + making plans for a great change to come in our discord channel! very productive and exciting
203,329,6256d00b7d6ca6ad95bd637f,2022-03-30T22:00:00.000Z,bear100#9085,Zeptimus#3359,for jumping torecord tec calls!,6256d00b7d6ca6ad95bd635e,0,0,6256d00b7d6ca6ad95bd635e,kristofer#1475,Mount Manu#3530,acidlazzer#5796,enti#1546,4.78,13.0,False,for jumping torecord tec calls!
204,702,62752c59a4d0c23b6dd95a34,2022-04-08T00:00:00.000Z,divine_comedian#5493,innov8tor3#3988,"a whole lot of organising and preparation to make quantifier materials ready for review sessions, and for leading review sessions to embed and harmonise quantifier processes with community members",624f4350e041f728d6cc046f,0,0,0,kristofer#1475,Mount Manu#3530,Usua◎ Silver#2618,enti#1546,3.1,13.0,False,"a whole lot of organising and preparation to make quantifier materials ready for review sessions, and for leading review sessions to embed and harmonise quantifier processes with community members"
206,122,624f4601e041f728d6cc0497,2022-04-07T20:13:53.850Z,divine_comedian#5493,zhiwei#1356,for holding the quantification review session with great efficiency and nice range of discussion.,624f4350e041f728d6cc046f,0,0,624f4350e041f728d6cc046f,kristofer#1475,Mount Manu#3530,Usua◎ Silver#2618,enti#1546,1.6,13.0,False,for holding the quantification review session with great efficiency and nice range of discussion.
208,241,62569887b0b01fe461a343bc,2022-04-13T09:31:51.324Z,bends#3537,Leen#8610,"for contributing to the magic in the practice session yesterday! It is an honour working with you all, listening to your perspectives and experiences ✨",0,0,0,62566d8eb0b01fe461a34381,lee0007#8152,Tamarandom#9361,Usua◎ Silver#2618,pat.zip (TE Academy)#5266,6.13,13.0,False,"for contributing to the magic in the practice session yesterday! It is an honour working with you all, listening to your perspectives and experiences ✨"
218,655,626d58d8e16165af32166c2b,2022-04-30T15:42:16.932Z,divine_comedian#5493,mattyjee#8621,for facilitating the praise wg meeting two weeks ago,626af26756d020bacec064d9,0,0,0,kristofer#1475,Mount Manu#3530,Usua◎ Silver#2618,enti#1546,3.1,13.0,False,for facilitating the praise wg meeting two weeks ago
220,292,6256d00b7d6ca6ad95bd635a,2022-03-29T22:00:00.000Z,bear100#9085,nic#9212,for taking on the recording of 0mega call 🥳,6256d00b7d6ca6ad95bd635e,0,0,6256d00b7d6ca6ad95bd635e,kristofer#1475,Mount Manu#3530,acidlazzer#5796,enti#1546,4.78,13.0,False,for taking on the recording of 0mega call 🥳
238,659,626d595ae16165af32166c48,2022-04-30T15:44:26.393Z,Nebs#2035,mattyjee#8621,"for fixing a minor, but frusterating bug with the praise settings pages",0,0,0,626bdfe456d020bacec06512,lee0007#8152,Tamarandom#9361,Nuggan#5183,enti#1546,6.63,13.0,False,"for fixing a minor, but frusterating bug with the praise settings pages"
244,607,626be04956d020bacec06519,2022-04-29T12:55:37.372Z,divine_comedian#5493,kristofer#1475,"for doing stellar work with the quantifications. Every week: cat herding, reminding, nudging, doing the post quant analysis!",626af26756d020bacec064d9,0,0,0,kristofer#1475,Mount Manu#3530,Usua◎ Silver#2618,enti#1546,4.77,13.0,False,"for doing stellar work with the quantifications. Every week: cat herding, reminding, nudging, doing the post quant analysis!"
263,490,62615ac156d020bacec061f8,2022-04-21T13:23:13.683Z,Nuggan#5183,divine_comedian#5493,for their data analysis development inside the RAD dashboard,0,0,0,6256d00b7d6ca6ad95bd6385,kristofer#1475,Tamarandom#9361,Usua◎ Silver#2618,pat.zip (TE Academy)#5266,9.37,21.0,False,for their data analysis development inside the RAD dashboard
266,478,626159ae56d020bacec061b7,2022-04-21T13:18:38.206Z,mZ#3472,divine_comedian#5493,for their off the cuff discussions around generating revenue for the TEC and the in depth ABC model use case dive,0,0,0,62606c2e56d020bacec061ae,teaci#6108,Mount Manu#3530,Usua◎ Silver#2618,enti#1546,7.88,13.0,False,for their off the cuff discussions around generating revenue for the TEC and the in depth ABC model use case dive
270,698,62752c59a4d0c23b6dd95a30,2022-04-08T00:00:00.000Z,divine_comedian#5493,boonjue.eth#7124,moderating a fruitful discussion during the quant review call.,624f4350e041f728d6cc046f,0,0,624f4350e041f728d6cc046f,kristofer#1475,Mount Manu#3530,Usua◎ Silver#2618,enti#1546,2.27,13.0,False,moderating a fruitful discussion during the quant review call.
289,60,624da6abcd622acf6e52b63d,2022-04-06T14:41:47.306Z,Jeanne#8780,nic#9212,for exploring together via play to answer questions that we have been asking at 0mega around values,0,0,0,624c5f8acd622acf6e52b5db,teaci#6108,Tamarandom#9361,acidlazzer#5796,pat.zip (TE Academy)#5266,5.58,13.0,False,for exploring together via play to answer questions that we have been asking at 0mega around values
297,234,6256979fb0b01fe461a3439c,2022-04-13T09:27:59.600Z,iviangita#3204,Leen#8610,for helping me with my praise powers!!,0,0,62752c59a4d0c23b6dd95a3a,0,teaci#6108,liviade#1387,Nuggan#5183,boonjue.eth#7124,0.95,8.0,False,for helping me with my praise powers!!
306,36,6249496bcd622acf6e52b58b,2022-04-03T07:14:51.109Z,bends#3537,Jeremy&TheGospelOfChange#8201,for sharing which arrows he noticed stinging,0,0,0,6256d00b7d6ca6ad95bd6350,lee0007#8152,Tamarandom#9361,Usua◎ Silver#2618,pat.zip (TE Academy)#5266,6.7,13.0,False,for sharing which arrows he noticed stinging
341,403,62586b8cb0b01fe461a3455e,2022-04-14T18:44:28.708Z,Zeptimus#3359,Nuggan#5183,for putting together a football dream team for the DAOist league in Amsterdam ⚽,0,62575c9cb0b01fe461a34483,0,62575c9cb0b01fe461a34483,teaci#6108,liviade#1387,acidlazzer#5796,enti#1546,2.28,8.0,False,for putting together a football dream team for the DAOist league in Amsterdam ⚽
342,430,625a114c56d020bacec06065,2022-04-16T00:43:56.453Z,Mert Ozd#6679,enti#1546,for the hilarious memes,6259d45156d020bacec06044,0,6259d45156d020bacec06044,6259d45156d020bacec06044,kristofer#1475,Mount Manu#3530,Nuggan#5183,enti#1546,2.28,8.0,False,for the hilarious memes
359,177,6250e1c8fafae8be8d8cebd8,2022-04-09T01:30:48.452Z,acidlazzer#5796,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the **this week**. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,0,0,0,6250df24fafae8be8d8ceb03,lee0007#8152,Mount Manu#3530,Nuggan#5183,boonjue.eth#7124,0.88,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the **this week**. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
362,172,6250e1c6fafae8be8d8cebc3,2022-04-09T01:30:46.250Z,Griff 🔥AFK till Sept 15🔥#8888,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the **this week**. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,0,0,0,6250df97fafae8be8d8ceb44,teaci#6108,liviade#1387,acidlazzer#5796,pat.zip (TE Academy)#5266,2.13,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the **this week**. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
368,160,6250e0bdfafae8be8d8ceb8a,2022-04-09T01:26:21.863Z,acidlazzer#5796,freshelle#9882,for mentioning or retweeting TE Commons on the socials **this week**! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼,0,6250df24fafae8be8d8ceb03,0,6250df24fafae8be8d8ceb03,lee0007#8152,Mount Manu#3530,Nuggan#5183,boonjue.eth#7124,0.5,5.0,False,for mentioning or retweeting TE Commons on the socials **this week**! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼
372,530,62655e2356d020bacec062fb,2022-04-24T14:26:43.939Z,Griff 🔥AFK till Sept 15🔥#8888,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,0,0,0,6250df97fafae8be8d8ceb44,teaci#6108,liviade#1387,acidlazzer#5796,pat.zip (TE Academy)#5266,2.13,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
378,449,625e941056d020bacec060ea,2022-04-19T10:50:56.971Z,AmwFund#0979,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼,0,0,0,6250df26fafae8be8d8ceb0c,lee0007#8152,Mount Manu#3530,Nuggan#5183,pat.zip (TE Academy)#5266,1.57,5.0,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼
396,57,624c93a8cd622acf6e52b62b,2022-04-05T19:08:24.378Z,Jeanne#8780,SatoriD#2945,for showing us how to play and have creative fun. report at Omega WG meeting about using the 🧻,0,0,0,624c5f8acd622acf6e52b5db,teaci#6108,Tamarandom#9361,acidlazzer#5796,pat.zip (TE Academy)#5266,7.58,13.0,False,for showing us how to play and have creative fun. report at Omega WG meeting about using the 🧻
398,240,62569887b0b01fe461a343b8,2022-04-13T09:31:51.122Z,ALOYSIOUS#3049,Leen#8610,"for contributing to the magic in the practice session yesterday! It is an honour working with you all, listening to your perspectives and experiences ✨",0,0,0,62566d8eb0b01fe461a3437d,teaci#6108,liviade#1387,acidlazzer#5796,pat.zip (TE Academy)#5266,3.63,8.0,False,"for contributing to the magic in the practice session yesterday! It is an honour working with you all, listening to your perspectives and experiences ✨"
399,242,62569887b0b01fe461a343c0,2022-04-13T09:31:51.531Z,bear100#9085,Leen#8610,"for contributing to the magic in the practice session yesterday! It is an honour working with you all, listening to your perspectives and experiences ✨",62566d8fb0b01fe461a34385,0,0,62566d8fb0b01fe461a34385,kristofer#1475,Mount Manu#3530,acidlazzer#5796,enti#1546,3.4,8.0,False,"for contributing to the magic in the practice session yesterday! It is an honour working with you all, listening to your perspectives and experiences ✨"
409,332,6256d00b7d6ca6ad95bd6382,2022-03-30T22:00:00.000Z,eduardovegap#0422,samb#4938,for a great orientation today!,0,6256d00b7d6ca6ad95bd636b,0,6256d00b7d6ca6ad95bd636b,lee0007#8152,liviade#1387,acidlazzer#5796,boonjue.eth#7124,2.33,8.0,False,for a great orientation today!
414,33,624948ddcd622acf6e52b575,2022-04-03T07:12:29.008Z,Leen#8610,Jeremy&TheGospelOfChange#8201,a super awesome easy collab hosting Gravity practice sessions,0,0,0,6256d00b7d6ca6ad95bd634c,lee0007#8152,Tamarandom#9361,acidlazzer#5796,enti#1546,4.83,8.0,False,a super awesome easy collab hosting Gravity practice sessions
419,712,62752c59a4d0c23b6dd95a3e,2022-04-14T00:00:00.000Z,Zeptimus#3359,innov8tor3#3988,his concise and direct help connecting my wallet to the Gnosis network,0,0,0,62752c59a4d0c23b6dd95a3c,teaci#6108,liviade#1387,acidlazzer#5796,enti#1546,2.08,5.0,False,his concise and direct help connecting my wallet to the Gnosis network
423,223,62566ceab0b01fe461a34361,2022-04-13T06:25:46.879Z,Leen#8610,Jeremy&TheGospelOfChange#8201,effortless collab on the LS/DD practice group,0,0,0,62752c59a4d0c23b6dd95a39,lee0007#8152,Tamarandom#9361,acidlazzer#5796,enti#1546,4.58,8.0,False,effortless collab on the LS/DD practice group
424,281,6256d00b7d6ca6ad95bd634f,2022-03-28T22:00:00.000Z,bends#3537,Juankbell#7458,for another fun and packed of learning Deep democracy and liberating structures practice group. loved throwing arrows with you!,0,0,0,6256d00b7d6ca6ad95bd6350,lee0007#8152,Tamarandom#9361,Usua◎ Silver#2618,pat.zip (TE Academy)#5266,4.95,8.0,False,for another fun and packed of learning Deep democracy and liberating structures practice group. loved throwing arrows with you!
