"ID","DATE","TO USER ACCOUNT","TO ETH ADDRESS","FROM USER ACCOUNT","FROM ETH ADDRESS","REASON","SOURCE ID","SOURCE NAME","SCORE 1","SCORE 2","SCORE 3","DUPLICATE ID 1","DUPLICATE ID 2","DUPLICATE ID 3","DISMISSED 1","DISMISSED 2","DISMISSED 3","QUANTIFIER 1 USERNAME","QUANTIFIER 1 ETH ADDRESS","QUANTIFIER 2 USERNAME","QUANTIFIER 2 ETH ADDRESS","QUANTIFIER 3 USERNAME","QUANTIFIER 3 ETH ADDRESS","AVG SCORE"
"621f79e143b89009366c846e","2021-07-12T22:00:00.000Z","JeffEmmett#7202",,"griff (💜, 💜)#8888",,"for hacking on the buckets for Praisemaggeden for 3hours last night... it was fun to hang out 😄","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",144,3,21,,,,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",56
"621f79e143b89009366c846f","2021-07-12T22:00:00.000Z","griff (💜, 💜)#8888",,"griff (💜, 💜)#8888",,"for hacking on the buckets for Praisemaggeden for 3hours last night... it was fun to hang out 😄","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,34,55,,,,false,false,false,"AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",34
"621f79e143b89009366c8470","2021-07-12T22:00:00.000Z","eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677","griff (💜, 💜)#8888",,"for working on the List of activated Trusted Seed Addresses so we can hunt down the people wil IH","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,13,3,,,,false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D",6
"621f79e143b89009366c8471","2021-07-12T22:00:00.000Z","iviangita#3204",,"griff (💜, 💜)#8888",,"for working on the List of activated Trusted Seed Addresses so we can hunt down the people wil IH","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,21,21,,,,false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",16
"621f79e143b89009366c8472","2021-07-12T22:00:00.000Z","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","griff (💜, 💜)#8888",,"for working on the List of activated Trusted Seed Addresses so we can hunt down the people wil IH","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",55,8,5,,,,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D",22
"621f79e143b89009366c8473","2021-07-12T22:00:00.000Z","iviangita#3204",,"griff (💜, 💜)#8888",,"for working countless hours on auditing Praise","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,144,55,,,,false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",70
"621f79e143b89009366c8474","2021-07-12T22:00:00.000Z","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","griff (💜, 💜)#8888",,"for working countless hours on auditing Praise","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,13,5,,,,false,false,false,"osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D",10
"621f79e143b89009366c8475","2021-07-12T22:00:00.000Z","freshelle#9882",,"griff (💜, 💜)#8888",,"for working countless hours on auditing Praise","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,13,55,,,,false,false,false,"osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C","tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",25
"621f79e143b89009366c8476","2021-07-12T22:00:00.000Z","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","griff (💜, 💜)#8888",,"for diving into the Praise audit and supporting during our 3 hour closing call","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,8,5,,,,false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D",5
"621f79e143b89009366c8477","2021-07-12T22:00:00.000Z","Juankbell#7458",,"griff (💜, 💜)#8888",,"for diving into the Praise audit and supporting during our 3 hour closing call","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,8,55,,,,false,false,false,"osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",23
"621f79e143b89009366c8478","2021-07-12T22:00:00.000Z","Suga#8514",,"griff (💜, 💜)#8888",,"for jumping in and observing the Praise Audit finalization","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,13,5,,,,false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D",7
"621f79e143b89009366c8479","2021-07-12T22:00:00.000Z","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","griff (💜, 💜)#8888",,"for jumping in and observing the Praise Audit finalization","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,5,1,,,,false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D",3
"621f79e143b89009366c847a","2021-07-12T22:00:00.000Z","freshelle#9882",,"griff (💜, 💜)#8888",,"for jumping in and observing the Praise Audit finalization","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,3,0,"621f79e143b89009366c8475",,"621f79e143b89009366c8475",false,false,false,"osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C","tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",2
"621f79e143b89009366c847b","2021-07-12T22:00:00.000Z","iviangita#3204",,"griff (💜, 💜)#8888",,"for jumping in and observing the Praise Audit finalization","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,3,1,,,"621f79e143b89009366c8473",false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",3
"621f79e143b89009366c847c","2021-07-12T22:00:00.000Z","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","griff (💜, 💜)#8888",,"for jumping in and observing the Praise Audit finalization","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",144,3,13,,,,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",53
"621f79e143b89009366c847d","2021-07-12T22:00:00.000Z","Juankbell#7458",,"griff (💜, 💜)#8888",,"for jumping in and observing the Praise Audit finalization","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,8,0,,,"621f79e143b89009366c8477",false,false,false,"osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",5
"621f79e143b89009366c847e","2021-07-12T22:00:00.000Z","iviangita#3204",,"eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677","for an amazing work on the TS final list of activated members!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,0,8,,"621f79e143b89009366c8471",,false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",6
"621f79e143b89009366c847f","2021-07-12T22:00:00.000Z","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677","for an amazing work on the TS final list of activated members!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",34,8,5,,,,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D",15
"621f79e143b89009366c8480","2021-07-12T22:00:00.000Z","natesuits#4789",,"Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","for posting all the post recently posted so huge work!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",34,21,34,,,,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",29
"621f79e143b89009366c8481","2021-07-12T22:00:00.000Z","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","for posting all the post recently posted so huge work!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,8,5,,,"621f79e143b89009366c8466",false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",5
"621f79e143b89009366c8482","2021-07-12T22:00:00.000Z","karmaticacid#1218",,"Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","for posting all the post recently posted so huge work!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",55,5,21,,,,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",27
"621f79e143b89009366c8483","2021-07-12T22:00:00.000Z","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","chuygarcia.eth#6692",,"for attending Comms WG today <:TEC:835016327542210560>","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,1,3,,,,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",4
"621f79e143b89009366c8484","2021-07-12T22:00:00.000Z","chuygarcia.eth#6692",,"chuygarcia.eth#6692",,"for attending Comms WG today <:TEC:835016327542210560>","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,13,,,,false,false,false,"AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",5
"621f79e143b89009366c8485","2021-07-12T22:00:00.000Z","anna-marie#8824",,"chuygarcia.eth#6692",,"for attending Comms WG today <:TEC:835016327542210560>","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,0,,,"621f79e143b89009366c8493",false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",1
"621f79e143b89009366c8486","2021-07-12T22:00:00.000Z","eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677","chuygarcia.eth#6692",,"for attending Comms WG today <:TEC:835016327542210560>","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,1,,,,false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D",1
"621f79e143b89009366c8487","2021-07-12T22:00:00.000Z","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","chuygarcia.eth#6692",,"for attending Comms WG today <:TEC:835016327542210560>","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,3,1,,,,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",4
"621f79e143b89009366c8488","2021-07-12T22:00:00.000Z","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","chuygarcia.eth#6692",,"for attending Comms WG today <:TEC:835016327542210560>","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,1,1,,,,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",3
"621f79e143b89009366c8489","2021-07-12T22:00:00.000Z","natesuits#4789",,"chuygarcia.eth#6692",,"for attending Comms WG today <:TEC:835016327542210560>","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,3,34,,,,false,false,false,"Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6",15
"621f79e143b89009366c848a","2021-07-12T22:00:00.000Z","nic#9212",,"chuygarcia.eth#6692",,"for attending Comms WG today <:TEC:835016327542210560>","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,1,,,,false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",1
"621f79e143b89009366c848b","2021-07-12T22:00:00.000Z","Suga#8514",,"chuygarcia.eth#6692",,"for attending Comms WG today <:TEC:835016327542210560>","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,1,,,,false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D",1
"621f79e143b89009366c848c","2021-07-12T22:00:00.000Z","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","chuygarcia.eth#6692",,"for attending Comms WG today <:TEC:835016327542210560>","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,1,1,,,,false,false,false,"osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",1
"621f79e143b89009366c848d","2021-07-12T22:00:00.000Z","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","chuygarcia.eth#6692",,"for attending Comms WG today <:TEC:835016327542210560>","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,3,1,,,,false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D",1
"621f79e143b89009366c848e","2021-07-12T22:00:00.000Z","santigs#9769",,"chuygarcia.eth#6692",,"for attending Comms WG today <:TEC:835016327542210560>","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,1,,,,false,false,false,"Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D",1
"621f79e143b89009366c848f","2021-07-12T22:00:00.000Z","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","chuygarcia.eth#6692",,"for attending Comms WG today <:TEC:835016327542210560>","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,1,1,,,,false,false,false,"osycross(🦎🦎)#5943","0xFe99402763531258875949D449db20157b77Ec5C","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",1
