,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DISMISSED 1,DISMISSED 2,DISMISSED 3,DISMISSED 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,DISMISSAL AGREED,ORIGINAL MSG
624,6256d00b7d6ca6ad95bd5d3d,2022-02-10T23:00:00.000Z,anna-marie#8824,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼,True,False,False,False,bear100#9085,Usua◎ Silver#2618,enti#1546,Tam2140#9361,0.5,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼
625,6256d00b7d6ca6ad95bd5d3e,2022-02-10T23:00:00.000Z,shawn#7046,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼,True,False,False,False,bear100#9085,Zeptimus#3359,enti#1546,EFRA#7972,0.75,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼
627,6256d00b7d6ca6ad95bd5d40,2022-02-10T23:00:00.000Z,"griff (💜, 💜)#8888",freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,True,True,osycross(🦎🦎)#5943,missgene#7773,Nuggan#5183,EFRA#7972,1.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
628,6256d00b7d6ca6ad95bd5d41,2022-02-10T23:00:00.000Z,akrtws (TE Academy)#4246,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,True,False,False,GideonRo#3175,lee0007#8152,boonjue.eth#7124,innov8tor3#3988,3.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
629,6256d00b7d6ca6ad95bd5d42,2022-02-10T23:00:00.000Z,Mount Manu#3530,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,True,True,False,bear100#9085,lee0007#8152,divine_comedian#5493,AmwFund#0979,0.25,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
630,6256d00b7d6ca6ad95bd5d43,2022-02-10T23:00:00.000Z,Tam2140#9361,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,Mike Brunt#0745,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,3.67,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
631,6256d00b7d6ca6ad95bd5d44,2022-02-10T23:00:00.000Z,acidlazzer#5796,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,True,False,GideonRo#3175,Zeptimus#3359,divine_comedian#5493,innov8tor3#3988,2.5,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
632,6256d00b7d6ca6ad95bd5d45,2022-02-10T23:00:00.000Z,Zeptimus#3359,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,True,False,GideonRo#3175,Usua◎ Silver#2618,enti#1546,AmwFund#0979,1.33,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
633,6256d00b7d6ca6ad95bd5d46,2022-02-10T23:00:00.000Z,bends#3537,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,True,False,Mike Brunt#0745,missgene#7773,Nuggan#5183,AmwFund#0979,6.25,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
634,6256d00b7d6ca6ad95bd5d47,2022-02-10T23:00:00.000Z,Letty#5399,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,False,False,True,eduardovegap#0422,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,0.33,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
635,6256d00b7d6ca6ad95bd5d48,2022-02-10T23:00:00.000Z,"sem(🌸,🐝)#0161",freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,False,False,False,bear100#9085,Usua◎ Silver#2618,boonjue.eth#7124,Tam2140#9361,0.5,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
636,6256d00b7d6ca6ad95bd5d49,2022-02-10T23:00:00.000Z,chuygarcia.eth#6692,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,False,False,False,bear100#9085,missgene#7773,acidlazzer#5796,Tam2140#9361,2.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
637,6256d00b7d6ca6ad95bd5d4a,2022-02-10T23:00:00.000Z,natesuits#4789,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,True,False,GideonRo#3175,Zeptimus#3359,enti#1546,Tam2140#9361,1.33,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
638,6256d00b7d6ca6ad95bd5d4b,2022-02-10T23:00:00.000Z,ygg_anderson#4998,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,True,True,False,Mike Brunt#0745,lee0007#8152,divine_comedian#5493,AmwFund#0979,5.5,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
639,6256d00b7d6ca6ad95bd5d4c,2022-02-10T23:00:00.000Z,liviade#1387,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,False,True,False,eduardovegap#0422,Usua◎ Silver#2618,enti#1546,Tam2140#9361,0.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
640,6256d00b7d6ca6ad95bd5d4d,2022-02-10T23:00:00.000Z,solsista#5370,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,osycross(🦎🦎)#5943,Zeptimus#3359,acidlazzer#5796,EFRA#7972,2.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
641,6256d00b7d6ca6ad95bd5d4e,2022-02-10T23:00:00.000Z,iviangita#3204,freshelle#9882,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,True,True,False,eduardovegap#0422,lee0007#8152,enti#1546,innov8tor3#3988,2.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
652,6256d00b7d6ca6ad95bd5d59,2022-02-12T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for representing the TEC in ETHDenver,False,True,False,False,bear100#9085,lee0007#8152,divine_comedian#5493,Tam2140#9361,31.33,False,for representing the TEC in ETHDenver
664,6256d00b7d6ca6ad95bd5d65,2022-02-12T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for hosting an insightful Stewards Council around power dynamics,False,False,False,True,Mike Brunt#0745,Usua◎ Silver#2618,boonjue.eth#7124,tigeroid#2951,0.7,False,for hosting an insightful Stewards Council around power dynamics
754,6256d00b7d6ca6ad95bd5dbf,2022-02-12T23:00:00.000Z,jh#4856,Mount Manu#3530,for your work around Dune Analytics,False,True,False,False,Mike Brunt#0745,lee0007#8152,Nuggan#5183,EFRA#7972,1.7,False,for your work around Dune Analytics
778,6256d00b7d6ca6ad95bd5dd7,2022-02-12T23:00:00.000Z,miguelb#5176,Mount Manu#3530,for attending last week's Community Call,False,False,False,True,eduardovegap#0422,lee0007#8152,acidlazzer#5796,tigeroid#2951,1.75,False,for attending last week's Community Call
848,6256d00b7d6ca6ad95bd5e1d,2022-02-17T23:00:00.000Z,Kojak#5611,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼,True,False,True,False,bear100#9085,liviade#1387,Nuggan#5183,EFRA#7972,0.5,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼
