"ID","DATE","TO USER ACCOUNT","TO ETH ADDRESS","FROM USER ACCOUNT","FROM ETH ADDRESS","REASON","SOURCE ID","SOURCE NAME","SCORE 1","SCORE 2","SCORE 3","SCORE 4","DUPLICATE ID 1","DUPLICATE ID 2","DUPLICATE ID 3","DUPLICATE ID 4","DISMISSED 1","DISMISSED 2","DISMISSED 3","DISMISSED 4","QUANTIFIER 1 USERNAME","QUANTIFIER 1 ETH ADDRESS","QUANTIFIER 2 USERNAME","QUANTIFIER 2 ETH ADDRESS","QUANTIFIER 3 USERNAME","QUANTIFIER 3 ETH ADDRESS","QUANTIFIER 4 USERNAME","QUANTIFIER 4 ETH ADDRESS","AVG SCORE"
"621f79e443b89009366ca7c4","2021-12-27T23:00:00.000Z","Juankbell#7458","0x7d547666209755FB833f9B37EebEa38eBF513Abb","iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,3,0,0,,,,,false,false,true,true,"hanners717#2022","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","bear100#9085","0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70",3
"621f79e443b89009366ca7c5","2021-12-27T23:00:00.000Z","ALOYSIOUS#3049","0x1c1BFC1763C8E88FcccE1B57eEfc79a461FA4944","iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,0,0,,,,,false,false,true,false,"Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","lee0007#8152","0x3E31155a1c17c9F85e74828447aec412090a4622","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253",1
"621f79e443b89009366ca7c6","2021-12-27T23:00:00.000Z","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,1,0,1,,,,,false,false,true,false,"Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","boonjue.eth#7124","0xEf0391ccbebf15fc84334D9630255093754cDAAB",1
"621f79e443b89009366ca7c7","2021-12-27T23:00:00.000Z","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,3,0,1,,,,,false,false,true,false,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","boonjue.eth#7124","0xEf0391ccbebf15fc84334D9630255093754cDAAB",2
"621f79e443b89009366ca7c8","2021-12-27T23:00:00.000Z","solsista#5370",,"iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,1,0,1,,,,,false,false,true,false,"Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69",1
"621f79e443b89009366ca7c9","2021-12-27T23:00:00.000Z","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,5,5,0,,,,,false,false,false,false,"Maxwe11#7157","0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74","missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780",3
"621f79e443b89009366ca7ca","2021-12-27T23:00:00.000Z","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,1,1,0,,,,,true,false,false,true,"zhiwei#1356","0x1f83A7b86480E6142A85558Ef6999f6091041906","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","bear100#9085","0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70",1
"621f79e443b89009366ca7cb","2021-12-27T23:00:00.000Z","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,1,0,0,,,,,false,false,true,false,"Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780",1
"621f79e443b89009366ca7cc","2021-12-27T23:00:00.000Z","David (please DYOR...)#4116",,"iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,8,5,0,,,,,false,false,false,false,"Maxwe11#7157","0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74","Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253",4
"621f79e443b89009366ca7cd","2021-12-27T23:00:00.000Z","kristofer#1475","0xa32aECda752cF4EF89956e83d60C04835d4FA867","iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,3,0,1,,,,,false,false,true,false,"hanners717#2022","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","lee0007#8152","0x3E31155a1c17c9F85e74828447aec412090a4622","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69",2
"621f79e443b89009366ca7ce","2021-12-27T23:00:00.000Z","sem  🐝#0161",,"iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,0,5,0,,,,,false,true,false,false,"Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253",9
"621f79e443b89009366ca7cf","2021-12-27T23:00:00.000Z","chuygarcia.eth#6692","0xB22981bA3FE1De2325935c91a3B717168fB86714","iviangita#3204","0xA3FcC4d905f381C5e9392207Bf7918ef01B1ba44","for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,13,1,0,,,,,false,false,false,false,"hanners717#2022","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253",7
"621f79e443b89009366ca7d0","2021-12-27T23:00:00.000Z","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","MS#4235",,"for not only helping with tasks and learning, but for being a huge inspiration to continuously be better and grow as an individual. Every interaction helps me become a better me :).","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,13,5,8,,,,,false,false,false,false,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","boonjue.eth#7124","0xEf0391ccbebf15fc84334D9630255093754cDAAB",8
"621f79e443b89009366ca7d1","2021-12-28T23:00:00.000Z","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","Fobey.eth#4516",,"for his continuous encouragement and positiveness to the people in this community-not just the praise channel here.","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,0,0,0,,"621f79e443b89009366ca7b7","621f79e443b89009366ca7b7",,false,false,false,false,"Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780",0
"621f79e443b89009366ca7d2","2021-12-28T23:00:00.000Z","eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677","MS#4235",,"for an energizing and authentic first call of the day while providing a wealth of knowledge around current tasks we are tackling together.","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,3,8,8,,,,,false,false,false,false,"Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74","boonjue.eth#7124","0xEf0391ccbebf15fc84334D9630255093754cDAAB",8
"621f79e443b89009366ca7d3","2021-12-28T23:00:00.000Z","karmaticacid#1218","0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4","chuygarcia.eth#6692","0xB22981bA3FE1De2325935c91a3B717168fB86714","for the incredible, mindblowing Giveth launch <:givepurple:809545200925671485> we're proud of you 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",21,55,21,5,,,,,false,false,false,false,"Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","Mike Brunt#0745","0x457Ea659aAAbD496550264c6d9d6351666f2fB4b","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6","eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677",25
"621f79e443b89009366ca7d4","2021-12-28T23:00:00.000Z","griff (💜, 💜)#8888","0x839395e20bbB182fa440d08F850E6c7A8f6F0780","chuygarcia.eth#6692","0xB22981bA3FE1De2325935c91a3B717168fB86714","for the incredible, mindblowing Giveth launch <:givepurple:809545200925671485> we're proud of you 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,21,13,5,,,,,false,false,false,false,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677",13
"621f79e443b89009366ca7d5","2021-12-28T23:00:00.000Z","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","chuygarcia.eth#6692","0xB22981bA3FE1De2325935c91a3B717168fB86714","for the incredible, mindblowing Giveth launch <:givepurple:809545200925671485> we're proud of you 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,55,0,55,,,,,true,false,true,false,"zhiwei#1356","0x1f83A7b86480E6142A85558Ef6999f6091041906","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","bear100#9085","0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70",55
"621f79e443b89009366ca7d6","2021-12-28T23:00:00.000Z","WhyldWanderer#7002",,"chuygarcia.eth#6692","0xB22981bA3FE1De2325935c91a3B717168fB86714","for the incredible, mindblowing Giveth launch <:givepurple:809545200925671485> we're proud of you 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,13,13,0,,,,,false,false,false,false,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253",13
"621f79e443b89009366ca7d7","2021-12-28T23:00:00.000Z","willyfox#1178",,"chuygarcia.eth#6692","0xB22981bA3FE1De2325935c91a3B717168fB86714","for the incredible, mindblowing Giveth launch <:givepurple:809545200925671485> we're proud of you 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,5,8,55,,,,,false,false,false,false,"hanners717#2022","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565","shawn#7046","0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6","bear100#9085","0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70",22
"621f79e443b89009366ca7d8","2021-12-28T23:00:00.000Z","mateodaza#3156","0x00d18ca9782bE1CaEF611017c2Fbc1a39779A57C","chuygarcia.eth#6692","0xB22981bA3FE1De2325935c91a3B717168fB86714","for the incredible, mindblowing Giveth launch <:givepurple:809545200925671485> we're proud of you 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,13,21,55,,,,,false,false,false,false,"Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D","missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","bear100#9085","0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70",29
"621f79e443b89009366ca7db","2021-12-28T23:00:00.000Z","Juankbell#7458","0x7d547666209755FB833f9B37EebEa38eBF513Abb","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","for always be an awesome DJ 💃","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",0,3,3,1,,,,,false,false,false,false,"hanners717#2022","0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8","missgene#7773","0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc","PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","bear100#9085","0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70",2
